"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR10084895","SRR6475644","SRR10298208","SRR9694200","SRR14766409","SRR2102508","SRR5904974","SRR7011962","NDSU4","SRR15146548","SRR14766432","SRR2077395","SRR14766337","SRR5883586","SRR1578511"
"ccmD","","Heme exporter protein D",574,574,1,1,1432,18,2,"",161,212,174,"AIHABEGN_04682","JMHMHBON_04673","MOBEGOEH_04667","GDOIKAKM_04673","MPAHEGDA_04651","PEGBKDIG_04665","EDAOGEGO_04717","KOJFNNPD_04682","MLOHFGPA_04701","EGKOAKEK_04612","MHLDJHJA_04618","CKEGPAKG_04482","FHGKKJNF_04538","PKILBCIH_04696","EJOKNHIB_04841"
"sad_1","","Succinate semialdehyde dehydrogenase [NAD(P)+] Sad",574,574,1,1,5102,3,3,"",461,1388,1386,"AIHABEGN_02076","JMHMHBON_00405","MOBEGOEH_01938","GDOIKAKM_01938","MPAHEGDA_00386","PEGBKDIG_03570","EDAOGEGO_03999","KOJFNNPD_01605","MLOHFGPA_02322","EGKOAKEK_00343","MHLDJHJA_03170","CKEGPAKG_02338","FHGKKJNF_01235","PKILBCIH_00509","EJOKNHIB_00339"
"pdhR_1","","Pyruvate dehydrogenase complex repressor",574,574,1,1,2819,1,458,"",173,749,747,"AIHABEGN_00265","JMHMHBON_01149","MOBEGOEH_00265","GDOIKAKM_00264","MPAHEGDA_02813","PEGBKDIG_00771","EDAOGEGO_02892","KOJFNNPD_00405","MLOHFGPA_01924","EGKOAKEK_01148","MHLDJHJA_00057","CKEGPAKG_03103","FHGKKJNF_02443","PKILBCIH_02584","EJOKNHIB_01009"
"group_1312","","hypothetical protein",574,574,1,1,2818,1,459,"",662,731,730,"AIHABEGN_00264","JMHMHBON_01150","MOBEGOEH_00264","GDOIKAKM_00263","MPAHEGDA_02814","PEGBKDIG_00772","EDAOGEGO_02893","KOJFNNPD_00406","MLOHFGPA_01923","EGKOAKEK_01149","MHLDJHJA_00058","CKEGPAKG_03104","FHGKKJNF_02444","PKILBCIH_02585","EJOKNHIB_01008"
"atsA","","Arylsulfatase",574,574,1,1,2784,1,444,"",1634,1739,1738,"AIHABEGN_00229","JMHMHBON_01185","MOBEGOEH_00229","GDOIKAKM_00228","MPAHEGDA_02849","PEGBKDIG_00807","EDAOGEGO_02928","KOJFNNPD_00441","MLOHFGPA_01888","EGKOAKEK_01184","MHLDJHJA_00093","CKEGPAKG_03139","FHGKKJNF_02479","PKILBCIH_02620","EJOKNHIB_00973"
"group_1408","","hypothetical protein",574,574,1,1,32,1,395,"",353,449,447,"AIHABEGN_01572","JMHMHBON_01439","MOBEGOEH_01572","GDOIKAKM_01572","MPAHEGDA_02595","PEGBKDIG_02764","EDAOGEGO_00026","KOJFNNPD_02332","MLOHFGPA_03187","EGKOAKEK_02317","MHLDJHJA_03713","CKEGPAKG_03984","FHGKKJNF_04490","PKILBCIH_00419","EJOKNHIB_02317"
"group_1535","","hypothetical protein",574,574,1,1,4432,2,48,"",200,206,205,"AIHABEGN_00887","JMHMHBON_02003","MOBEGOEH_00935","GDOIKAKM_00887","MPAHEGDA_04230","PEGBKDIG_02131","EDAOGEGO_02407","KOJFNNPD_00860","MLOHFGPA_00473","EGKOAKEK_01679","MHLDJHJA_01106","CKEGPAKG_02223","FHGKKJNF_02857","PKILBCIH_01360","EJOKNHIB_01631"
"group_1868","","hypothetical protein",574,574,1,1,4723,183,1,"",533,533,533,"AIHABEGN_02414","JMHMHBON_00744","MOBEGOEH_01599","GDOIKAKM_01599","MPAHEGDA_02740","PEGBKDIG_02352","EDAOGEGO_03158","KOJFNNPD_01945","MLOHFGPA_02102","EGKOAKEK_00003","MHLDJHJA_02687","CKEGPAKG_04476","FHGKKJNF_00513","PKILBCIH_00849","EJOKNHIB_00003"
"group_1870","","hypothetical protein",574,574,1,1,4725,151,1,"",125,125,125,"AIHABEGN_02412","JMHMHBON_00742","MOBEGOEH_01601","GDOIKAKM_01601","MPAHEGDA_02742","PEGBKDIG_02354","EDAOGEGO_03160","KOJFNNPD_01943","MLOHFGPA_02104","EGKOAKEK_00005","MHLDJHJA_02685","CKEGPAKG_04474","FHGKKJNF_00515","PKILBCIH_00847","EJOKNHIB_00005"
"group_1966","","hypothetical protein",574,574,1,1,5100,3,1,"",359,359,359,"AIHABEGN_02078","JMHMHBON_00407","MOBEGOEH_01936","GDOIKAKM_01936","MPAHEGDA_00384","PEGBKDIG_03568","EDAOGEGO_04001","KOJFNNPD_01607","MLOHFGPA_02320","EGKOAKEK_00341","MHLDJHJA_03168","CKEGPAKG_02336","FHGKKJNF_01237","PKILBCIH_00511","EJOKNHIB_00337"
"glsA2","","Glutaminase 2",574,574,1,1,5101,3,2,"",926,926,926,"AIHABEGN_02077","JMHMHBON_00406","MOBEGOEH_01937","GDOIKAKM_01937","MPAHEGDA_00385","PEGBKDIG_03569","EDAOGEGO_04000","KOJFNNPD_01606","MLOHFGPA_02321","EGKOAKEK_00342","MHLDJHJA_03169","CKEGPAKG_02337","FHGKKJNF_01236","PKILBCIH_00510","EJOKNHIB_00338"
"gltR_1","","HTH-type transcriptional regulator GltR",574,574,1,1,5103,3,4,"",872,872,872,"AIHABEGN_02075","JMHMHBON_00404","MOBEGOEH_01939","GDOIKAKM_01939","MPAHEGDA_00387","PEGBKDIG_03571","EDAOGEGO_03998","KOJFNNPD_01604","MLOHFGPA_02323","EGKOAKEK_00344","MHLDJHJA_03171","CKEGPAKG_02339","FHGKKJNF_01234","PKILBCIH_00508","EJOKNHIB_00340"
"sotB","","Sugar efflux transporter",574,574,1,1,5104,3,5,"",1190,1190,1190,"AIHABEGN_02074","JMHMHBON_00403","MOBEGOEH_01940","GDOIKAKM_01940","MPAHEGDA_00388","PEGBKDIG_03572","EDAOGEGO_03997","KOJFNNPD_01603","MLOHFGPA_02324","EGKOAKEK_00345","MHLDJHJA_03172","CKEGPAKG_02340","FHGKKJNF_01233","PKILBCIH_00507","EJOKNHIB_00341"
"group_1970","","hypothetical protein",574,574,1,1,5105,3,6,"",653,665,664,"AIHABEGN_02073","JMHMHBON_00402","MOBEGOEH_01941","GDOIKAKM_01941","MPAHEGDA_00389","PEGBKDIG_03573","EDAOGEGO_03996","KOJFNNPD_01602","MLOHFGPA_02325","EGKOAKEK_00346","MHLDJHJA_03173","CKEGPAKG_02341","FHGKKJNF_01232","PKILBCIH_00506","EJOKNHIB_00342"
"marR","","Multiple antibiotic resistance protein MarR",574,574,1,1,5106,3,16,"",434,434,434,"AIHABEGN_02072","JMHMHBON_00401","MOBEGOEH_01942","GDOIKAKM_01942","MPAHEGDA_00390","PEGBKDIG_03574","EDAOGEGO_03995","KOJFNNPD_01601","MLOHFGPA_02326","EGKOAKEK_00347","MHLDJHJA_03174","CKEGPAKG_02342","FHGKKJNF_01231","PKILBCIH_00505","EJOKNHIB_00343"
"marA_1","","Multiple antibiotic resistance protein MarA",574,574,1,1,5107,3,15,"",383,383,383,"AIHABEGN_02071","JMHMHBON_00400","MOBEGOEH_01943","GDOIKAKM_01943","MPAHEGDA_00391","PEGBKDIG_03575","EDAOGEGO_03994","KOJFNNPD_01600","MLOHFGPA_02327","EGKOAKEK_00348","MHLDJHJA_03175","CKEGPAKG_02343","FHGKKJNF_01230","PKILBCIH_00504","EJOKNHIB_00344"
"group_1973","","hypothetical protein",574,574,1,1,5108,3,14,"",209,209,209,"AIHABEGN_02070","JMHMHBON_00399","MOBEGOEH_01944","GDOIKAKM_01944","MPAHEGDA_00392","PEGBKDIG_03576","EDAOGEGO_03993","KOJFNNPD_01599","MLOHFGPA_02328","EGKOAKEK_00349","MHLDJHJA_03176","CKEGPAKG_02344","FHGKKJNF_01229","PKILBCIH_00503","EJOKNHIB_00345"
"eamA","","putative amino-acid metabolite efflux pump",574,574,1,1,5109,3,13,"",902,902,902,"AIHABEGN_02069","JMHMHBON_00398","MOBEGOEH_01945","GDOIKAKM_01945","MPAHEGDA_00393","PEGBKDIG_03577","EDAOGEGO_03992","KOJFNNPD_01598","MLOHFGPA_02329","EGKOAKEK_00350","MHLDJHJA_03177","CKEGPAKG_02345","FHGKKJNF_01228","PKILBCIH_00502","EJOKNHIB_00346"
"mgtS","","Small protein MgtS",574,574,1,1,5112,3,10,"",95,95,95,"AIHABEGN_02066","JMHMHBON_00395","MOBEGOEH_01948","GDOIKAKM_01948","MPAHEGDA_00396","PEGBKDIG_03580","EDAOGEGO_03989","KOJFNNPD_01595","MLOHFGPA_02332","EGKOAKEK_00353","MHLDJHJA_03180","CKEGPAKG_02348","FHGKKJNF_01225","PKILBCIH_00499","EJOKNHIB_00349"
"group_1980","","hypothetical protein",574,574,1,1,5115,3,7,"",182,182,182,"AIHABEGN_02063","JMHMHBON_00392","MOBEGOEH_01951","GDOIKAKM_01951","MPAHEGDA_00399","PEGBKDIG_03583","EDAOGEGO_03986","KOJFNNPD_01592","MLOHFGPA_02335","EGKOAKEK_00356","MHLDJHJA_03183","CKEGPAKG_02351","FHGKKJNF_01222","PKILBCIH_00496","EJOKNHIB_00352"
"spaR_2","","Surface presentation of antigens protein SpaR",574,574,1,1,5217,79,2,"",779,779,779,"AIHABEGN_03402","JMHMHBON_00298","MOBEGOEH_03317","GDOIKAKM_03826","MPAHEGDA_00493","PEGBKDIG_01077","EDAOGEGO_02217","KOJFNNPD_02988","MLOHFGPA_02429","EGKOAKEK_00450","MHLDJHJA_01465","CKEGPAKG_00633","FHGKKJNF_02146","PKILBCIH_02216","EJOKNHIB_00446"
"lgoD","","L-galactonate-5-dehydrogenase",574,574,1,1,2821,1,456,"",1016,1016,1016,"AIHABEGN_00267","JMHMHBON_01147","MOBEGOEH_00267","GDOIKAKM_00266","MPAHEGDA_02811","PEGBKDIG_00769","EDAOGEGO_02890","KOJFNNPD_00403","MLOHFGPA_01926","EGKOAKEK_01146","MHLDJHJA_00055","CKEGPAKG_03101","FHGKKJNF_02441","PKILBCIH_02582","EJOKNHIB_01011"
"mtlK","","Mannitol 2-dehydrogenase",574,574,1,1,2820,1,457,"",1472,1472,1472,"AIHABEGN_00266","JMHMHBON_01148","MOBEGOEH_00266","GDOIKAKM_00265","MPAHEGDA_02812","PEGBKDIG_00770","EDAOGEGO_02891","KOJFNNPD_00404","MLOHFGPA_01925","EGKOAKEK_01147","MHLDJHJA_00056","CKEGPAKG_03102","FHGKKJNF_02442","PKILBCIH_02583","EJOKNHIB_01010"
"group_2233","","hypothetical protein",574,574,1,1,2816,1,464,"",299,299,299,"AIHABEGN_00262","JMHMHBON_01152","MOBEGOEH_00262","GDOIKAKM_00261","MPAHEGDA_02816","PEGBKDIG_00774","EDAOGEGO_02895","KOJFNNPD_00408","MLOHFGPA_01921","EGKOAKEK_01151","MHLDJHJA_00060","CKEGPAKG_03106","FHGKKJNF_02446","PKILBCIH_02587","EJOKNHIB_01006"
"metK","","S-adenosylmethionine synthase",574,574,1,1,2815,1,465,"",1154,1154,1154,"AIHABEGN_00261","JMHMHBON_01153","MOBEGOEH_00261","GDOIKAKM_00260","MPAHEGDA_02817","PEGBKDIG_00775","EDAOGEGO_02896","KOJFNNPD_00409","MLOHFGPA_01920","EGKOAKEK_01152","MHLDJHJA_00061","CKEGPAKG_03107","FHGKKJNF_02447","PKILBCIH_02588","EJOKNHIB_01005"
"pepT","","Peptidase T",574,574,1,1,5427,91,1,"",941,1229,1228,"AIHABEGN_03202","JMHMHBON_00098","MOBEGOEH_03117","GDOIKAKM_04109","MPAHEGDA_00693","PEGBKDIG_01277","EDAOGEGO_02017","KOJFNNPD_02788","MLOHFGPA_01154","EGKOAKEK_00650","MHLDJHJA_02478","CKEGPAKG_00434","FHGKKJNF_03538","PKILBCIH_02016","EJOKNHIB_00646"
"group_2257","","hypothetical protein",574,574,1,1,2790,1,450,"",707,707,707,"AIHABEGN_00236","JMHMHBON_01178","MOBEGOEH_00236","GDOIKAKM_00235","MPAHEGDA_02842","PEGBKDIG_00800","EDAOGEGO_02921","KOJFNNPD_00434","MLOHFGPA_01895","EGKOAKEK_01177","MHLDJHJA_00086","CKEGPAKG_03132","FHGKKJNF_02472","PKILBCIH_02613","EJOKNHIB_00980"
"group_2258","","Virulence protein",574,574,1,1,2789,1,449,"",380,380,380,"AIHABEGN_00234","JMHMHBON_01180","MOBEGOEH_00234","GDOIKAKM_00233","MPAHEGDA_02844","PEGBKDIG_00802","EDAOGEGO_02923","KOJFNNPD_00436","MLOHFGPA_01893","EGKOAKEK_01179","MHLDJHJA_00088","CKEGPAKG_03134","FHGKKJNF_02474","PKILBCIH_02615","EJOKNHIB_00978"
"group_2259","","Butyryl-CoA:acetate CoA-transferase",574,574,1,1,2788,1,448,"",1322,1322,1322,"AIHABEGN_00233","JMHMHBON_01181","MOBEGOEH_00233","GDOIKAKM_00232","MPAHEGDA_02845","PEGBKDIG_00803","EDAOGEGO_02924","KOJFNNPD_00437","MLOHFGPA_01892","EGKOAKEK_01180","MHLDJHJA_00089","CKEGPAKG_03135","FHGKKJNF_02475","PKILBCIH_02616","EJOKNHIB_00977"
"mch","","Mesaconyl-CoA hydratase",574,574,1,1,2787,1,447,"",527,527,527,"AIHABEGN_00232","JMHMHBON_01182","MOBEGOEH_00232","GDOIKAKM_00231","MPAHEGDA_02846","PEGBKDIG_00804","EDAOGEGO_02925","KOJFNNPD_00438","MLOHFGPA_01891","EGKOAKEK_01181","MHLDJHJA_00090","CKEGPAKG_03136","FHGKKJNF_02476","PKILBCIH_02617","EJOKNHIB_00976"
"mcl1","","L-malyl-CoA/beta-methylmalyl-CoA lyase",574,574,1,1,2786,1,446,"",842,842,842,"AIHABEGN_00231","JMHMHBON_01183","MOBEGOEH_00231","GDOIKAKM_00230","MPAHEGDA_02847","PEGBKDIG_00805","EDAOGEGO_02926","KOJFNNPD_00439","MLOHFGPA_01890","EGKOAKEK_01182","MHLDJHJA_00091","CKEGPAKG_03137","FHGKKJNF_02477","PKILBCIH_02618","EJOKNHIB_00975"
"hcaR_1","","Hca operon transcriptional activator HcaR",574,574,1,1,2785,1,445,"",878,878,878,"AIHABEGN_00230","JMHMHBON_01184","MOBEGOEH_00230","GDOIKAKM_00229","MPAHEGDA_02848","PEGBKDIG_00806","EDAOGEGO_02927","KOJFNNPD_00440","MLOHFGPA_01889","EGKOAKEK_01183","MHLDJHJA_00092","CKEGPAKG_03138","FHGKKJNF_02478","PKILBCIH_02619","EJOKNHIB_00974"
"group_2335","","hypothetical protein",574,574,1,1,803,1,546,"",401,401,401,"AIHABEGN_03030","JMHMHBON_03248","MOBEGOEH_02768","GDOIKAKM_03221","MPAHEGDA_02027","PEGBKDIG_02028","EDAOGEGO_01844","KOJFNNPD_03062","","EGKOAKEK_03324","MHLDJHJA_01269","CKEGPAKG_00969","FHGKKJNF_00568","PKILBCIH_02922","EJOKNHIB_03406"
"allA","","Ureidoglycolate lyase",574,574,1,1,581,150,1,"",482,482,482,"AIHABEGN_02834","JMHMHBON_03052","MOBEGOEH_02964","GDOIKAKM_04344","MPAHEGDA_01316","PEGBKDIG_04019","EDAOGEGO_01648","KOJFNNPD_03258","MLOHFGPA_00157","EGKOAKEK_03128","MHLDJHJA_03595","CKEGPAKG_01165","FHGKKJNF_01708","PKILBCIH_04314","EJOKNHIB_03600"
"group_2494","","hypothetical protein",574,574,1,1,530,4,4,"",170,170,170,"AIHABEGN_02787","JMHMHBON_03005","MOBEGOEH_03011","GDOIKAKM_04391","MPAHEGDA_01363","PEGBKDIG_04066","EDAOGEGO_01601","KOJFNNPD_03305","MLOHFGPA_00204","EGKOAKEK_03081","MHLDJHJA_03548","CKEGPAKG_01212","FHGKKJNF_01755","PKILBCIH_04361","EJOKNHIB_03647"
"group_2501","","hypothetical protein",574,574,1,1,521,1,180,"",299,299,299,"AIHABEGN_02778","JMHMHBON_02996","MOBEGOEH_03020","GDOIKAKM_04400","MPAHEGDA_01372","PEGBKDIG_04075","EDAOGEGO_01592","KOJFNNPD_03314","MLOHFGPA_00213","EGKOAKEK_03072","MHLDJHJA_03540","CKEGPAKG_01221","FHGKKJNF_01764","PKILBCIH_04370","EJOKNHIB_03656"
"group_3212","","hypothetical protein",574,574,1,1,5600,2,8,"",350,350,350,"AIHABEGN_03744","JMHMHBON_03323","MOBEGOEH_03659","GDOIKAKM_03026","MPAHEGDA_04322","PEGBKDIG_04611","EDAOGEGO_02858","KOJFNNPD_03949","MLOHFGPA_03633","EGKOAKEK_04587","MHLDJHJA_04433","CKEGPAKG_04378","FHGKKJNF_03894","PKILBCIH_04537","EJOKNHIB_03375"
"group_3514","","hypothetical protein",574,574,1,1,5605,170,1,"",353,359,353,"AIHABEGN_03740","JMHMHBON_03327","MOBEGOEH_03655","GDOIKAKM_03022","MPAHEGDA_04326","PEGBKDIG_04615","EDAOGEGO_02854","KOJFNNPD_03953","MLOHFGPA_03629","EGKOAKEK_04583","MHLDJHJA_04437","CKEGPAKG_04382","FHGKKJNF_03898","PKILBCIH_04541","EJOKNHIB_03371"
"crl","","Sigma factor-binding protein Crl",574,574,1,1,809,58,1,"",272,416,399,"AIHABEGN_03036","JMHMHBON_03254","MOBEGOEH_02762","GDOIKAKM_03227","MPAHEGDA_02033","PEGBKDIG_02034","EDAOGEGO_01850","KOJFNNPD_03056","","EGKOAKEK_03330","MHLDJHJA_01263","CKEGPAKG_00963","FHGKKJNF_00562","PKILBCIH_02916","EJOKNHIB_03400"
"marA_2","","Multiple antibiotic resistance protein MarA",574,574,1,1,430,10,6,"",212,341,339,"AIHABEGN_03961","JMHMHBON_03838","MOBEGOEH_04038","GDOIKAKM_03510","MPAHEGDA_02227","PEGBKDIG_02804","EDAOGEGO_03809","KOJFNNPD_03338","MLOHFGPA_02453","EGKOAKEK_04039","MHLDJHJA_02658","CKEGPAKG_02922","FHGKKJNF_03372","PKILBCIH_03251","EJOKNHIB_04030"
"xylA","","Xylose isomerase",574,574,1,1,1833,63,2,"",236,1322,1317,"AIHABEGN_01747","JMHMHBON_02419","MOBEGOEH_02545","GDOIKAKM_02152","MPAHEGDA_00853","PEGBKDIG_00150","EDAOGEGO_00594","KOJFNNPD_01390","MLOHFGPA_01622","EGKOAKEK_02492","MHLDJHJA_00349","","FHGKKJNF_02367","PKILBCIH_02523","EJOKNHIB_02607"
"group_540","","hypothetical protein",574,574,1,1,3890,71,2,"",254,455,453,"AIHABEGN_02694","JMHMHBON_02912","MOBEGOEH_02083","GDOIKAKM_02647","MPAHEGDA_01180","PEGBKDIG_03326","EDAOGEGO_00939","KOJFNNPD_02028","MLOHFGPA_01715","EGKOAKEK_02988","MHLDJHJA_00614","CKEGPAKG_02464","FHGKKJNF_00387","PKILBCIH_00931","EJOKNHIB_02796"
"aptB","","Apulose-4-phosphate transketolase subunit B",574,574,1,1,3895,23,2,"",230,953,950,"AIHABEGN_02690","JMHMHBON_02908","MOBEGOEH_02087","GDOIKAKM_02643","MPAHEGDA_01176","PEGBKDIG_03322","EDAOGEGO_00943","KOJFNNPD_02032","MLOHFGPA_01719","EGKOAKEK_02984","MHLDJHJA_00618","CKEGPAKG_02460","FHGKKJNF_00383","PKILBCIH_00935","EJOKNHIB_02800"
"kdgM_1","","Oligogalacturonate-specific porin KdgM",574,574,1,1,4553,35,3,"",311,692,683,"AIHABEGN_00995","JMHMHBON_02111","MOBEGOEH_00827","GDOIKAKM_00995","MPAHEGDA_02929","PEGBKDIG_03449","EDAOGEGO_02516","KOJFNNPD_00968","MLOHFGPA_03451","EGKOAKEK_01571","MHLDJHJA_03425","CKEGPAKG_03513","FHGKKJNF_04563","PKILBCIH_01251","EJOKNHIB_01739"
"ccmA","","Cytochrome c biogenesis ATP-binding export protein CcmA",574,574,1,1,1429,72,2,"",218,626,616,"AIHABEGN_04685","JMHMHBON_04670","MOBEGOEH_04664","GDOIKAKM_04670","MPAHEGDA_04654","PEGBKDIG_04668","EDAOGEGO_04720","KOJFNNPD_04679","MLOHFGPA_04698","EGKOAKEK_04615","MHLDJHJA_04621","CKEGPAKG_04485","FHGKKJNF_04535","PKILBCIH_04693","EJOKNHIB_04844"
"dmsB_1","","Anaerobic dimethyl sulfoxide reductase chain B",574,574,1,1,5134,68,2,"",617,617,617,"AIHABEGN_02046","JMHMHBON_00375","MOBEGOEH_01968","GDOIKAKM_01968","MPAHEGDA_00416","PEGBKDIG_03600","EDAOGEGO_03969","KOJFNNPD_01575","MLOHFGPA_02352","EGKOAKEK_00373","MHLDJHJA_03200","CKEGPAKG_02368","FHGKKJNF_01205","PKILBCIH_00479","EJOKNHIB_00369"
"RBKS_2","","Ribokinase",574,574,1,1,5259,1,494,"",731,1226,1224,"AIHABEGN_03362","JMHMHBON_00258","MOBEGOEH_03277","GDOIKAKM_03786","MPAHEGDA_00533","PEGBKDIG_01117","EDAOGEGO_02177","KOJFNNPD_02948","MLOHFGPA_03387","EGKOAKEK_00490","MHLDJHJA_01505","CKEGPAKG_00593","FHGKKJNF_00934","PKILBCIH_02176","EJOKNHIB_00486"
"tabA_1","","Toxin-antitoxin biofilm protein TabA",574,574,1,1,2824,1,454,"",314,494,493,"AIHABEGN_00269","JMHMHBON_01145","MOBEGOEH_00269","GDOIKAKM_00268","MPAHEGDA_02809","PEGBKDIG_00767","EDAOGEGO_02888","KOJFNNPD_00401","MLOHFGPA_01928","EGKOAKEK_01144","MHLDJHJA_00053","CKEGPAKG_03099","FHGKKJNF_03454","PKILBCIH_02580","EJOKNHIB_01013"
"gloB","","Hydroxyacylglutathione hydrolase",574,574,1,1,136,69,3,"",680,755,754,"AIHABEGN_03097","JMHMHBON_03314","MOBEGOEH_02702","GDOIKAKM_03287","MPAHEGDA_02094","PEGBKDIG_02095","EDAOGEGO_01911","KOJFNNPD_04511","MLOHFGPA_04240","EGKOAKEK_03390","MHLDJHJA_04522","CKEGPAKG_03855","FHGKKJNF_04270","PKILBCIH_02856","EJOKNHIB_04499"
"hflC","","Modulator of FtsH protease HflC",574,574,1,1,6006,126,1,"",413,1004,1002,"AIHABEGN_01312","JMHMHBON_01699","MOBEGOEH_01312","GDOIKAKM_01312","MPAHEGDA_01720","PEGBKDIG_01464","EDAOGEGO_00286","KOJFNNPD_02592","","EGKOAKEK_02056","MHLDJHJA_01882","CKEGPAKG_01768","FHGKKJNF_02394","PKILBCIH_00158","EJOKNHIB_02056"
"apbC","","Iron-sulfur cluster carrier protein",574,574,1,1,5877,93,1,"",626,1109,1108,"AIHABEGN_03529","JMHMHBON_03537","MOBEGOEH_03444","GDOIKAKM_02812","MPAHEGDA_02439","PEGBKDIG_03064","EDAOGEGO_02642","KOJFNNPD_03598","MLOHFGPA_00797","EGKOAKEK_03482","MHLDJHJA_02002","CKEGPAKG_02745","FHGKKJNF_01160","PKILBCIH_03363","EJOKNHIB_03159"
"group_1007","","hypothetical protein",573,573,1,1,4563,9,1,"",362,872,870,"AIHABEGN_01005","JMHMHBON_02121","MOBEGOEH_00817","GDOIKAKM_01005","MPAHEGDA_02939","PEGBKDIG_03439","EDAOGEGO_02526","KOJFNNPD_00978","MLOHFGPA_03461","EGKOAKEK_01561","MHLDJHJA_03435","CKEGPAKG_04285","FHGKKJNF_04050","PKILBCIH_01241","EJOKNHIB_01749"
"group_1053","","hypothetical protein",573,573,1,1,5638,1,281,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",923,1796,1793,"AIHABEGN_03707","JMHMHBON_03360","MOBEGOEH_03622","GDOIKAKM_02989","MPAHEGDA_04359","PEGBKDIG_04414","EDAOGEGO_02820","KOJFNNPD_03986","MLOHFGPA_03595","EGKOAKEK_03660","MHLDJHJA_04580","","FHGKKJNF_04635","PKILBCIH_04574","EJOKNHIB_03337"
"group_1056","","hypothetical protein",573,573,1,1,5529,2,41,"",914,1310,1308,"AIHABEGN_03106","JMHMHBON_00002","MOBEGOEH_04679","GDOIKAKM_04013","MPAHEGDA_00789","PEGBKDIG_01374","EDAOGEGO_01920","KOJFNNPD_02692","MLOHFGPA_03662","EGKOAKEK_04617","MHLDJHJA_02382","CKEGPAKG_04489","FHGKKJNF_04449","PKILBCIH_01920","EJOKNHIB_00742"
"hemW","","Heme chaperone HemW",573,573,1,1,2801,1,479,"",266,1136,1134,"AIHABEGN_00247","JMHMHBON_01167","MOBEGOEH_00247","GDOIKAKM_00246","MPAHEGDA_02831","PEGBKDIG_00789","EDAOGEGO_02910","KOJFNNPD_00423","MLOHFGPA_01906","EGKOAKEK_01166","MHLDJHJA_00075","CKEGPAKG_03121","FHGKKJNF_02461","PKILBCIH_02602","EJOKNHIB_00991"
"atsB","","Anaerobic sulfatase-maturating enzyme",573,573,1,1,2783,1,443,"",746,1184,1183,"AIHABEGN_00228","JMHMHBON_01186","MOBEGOEH_00228","GDOIKAKM_00227","MPAHEGDA_02850","PEGBKDIG_00808","EDAOGEGO_02929","KOJFNNPD_00442","MLOHFGPA_01887","EGKOAKEK_01185","MHLDJHJA_00094","CKEGPAKG_03140","FHGKKJNF_02480","PKILBCIH_02621","EJOKNHIB_00972"
"group_1508","","hypothetical protein",573,573,1,1,3971,139,1,"",113,113,113,"AIHABEGN_02623","JMHMHBON_02842","MOBEGOEH_02154","GDOIKAKM_02576","MPAHEGDA_01109","PEGBKDIG_01828","EDAOGEGO_01010","KOJFNNPD_02099","MLOHFGPA_03851","EGKOAKEK_02917","MHLDJHJA_00685","CKEGPAKG_01431","FHGKKJNF_00316","PKILBCIH_01002","EJOKNHIB_02867"
"hns_2","","DNA-binding protein H-NS",573,573,1,1,5656,1,263,"",320,404,403,"AIHABEGN_03690","JMHMHBON_03376","MOBEGOEH_03605","GDOIKAKM_02973","MPAHEGDA_03046","PEGBKDIG_04430","EDAOGEGO_02803","KOJFNNPD_04002","MLOHFGPA_04456","EGKOAKEK_03643","MHLDJHJA_03238","","FHGKKJNF_04619","PKILBCIH_04280","EJOKNHIB_03320"
"group_1918","","hypothetical protein",573,573,1,1,4982,13,4,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",125,125,125,"AIHABEGN_02172","JMHMHBON_00502","MOBEGOEH_01841","GDOIKAKM_01842","MPAHEGDA_00289","PEGBKDIG_04201","EDAOGEGO_03401","KOJFNNPD_01703","MLOHFGPA_00930","EGKOAKEK_00246","MHLDJHJA_00964","CKEGPAKG_02252","FHGKKJNF_01674","PKILBCIH_00606","EJOKNHIB_00247"
"group_2088","","hypothetical protein",573,573,1,1,3059,31,2,"",446,446,446,"AIHABEGN_00623","JMHMHBON_00791","MOBEGOEH_00623","GDOIKAKM_00623","MPAHEGDA_03299","PEGBKDIG_00412","EDAOGEGO_01263","KOJFNNPD_00046","MLOHFGPA_02979","EGKOAKEK_00790","MHLDJHJA_02361","CKEGPAKG_00295","FHGKKJNF_00741","PKILBCIH_01624","EJOKNHIB_01367"
"yjmC","","putative oxidoreductase YjmC",573,573,1,1,2822,1,455,"",902,902,902,"AIHABEGN_00268","JMHMHBON_01146","MOBEGOEH_00268","GDOIKAKM_00267","MPAHEGDA_02810","PEGBKDIG_00768","EDAOGEGO_02889","KOJFNNPD_00402","MLOHFGPA_01927","EGKOAKEK_01145","MHLDJHJA_00054","CKEGPAKG_03100","","PKILBCIH_02581","EJOKNHIB_01012"
