"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","NDSU7","SRR7010294","SRR14766451","SRR15146546","SRR28323382","SRR23043676","SRR14766379","SRR5905513","SRR14766388","SRR6310053","SRR14766438","SRR23043674","SRR14766396","SRR28830416","SRR16297816"
"recE","","Exodeoxyribonuclease 8",208,285,1.38,1,3619,1,560,"",680,2690,1278,"","","","","KOLBENFC_04703	KOLBENFC_04705","","LAONLALK_00863","JLGLOGEO_02024","","DNOEEKHJ_04715	DNOEEKHJ_04718","","","OHGNPAHP_00492","","IIHPGJAB_04698"
"group_3512","","hypothetical protein",208,208,1,1,250,222,1,"",341,341,341,"","FNDKDPDO_04016","JKFJINKE_03739","","","","LAONLALK_03380","JLGLOGEO_04097","NAOOLHEA_04120","DNOEEKHJ_04584","","","OHGNPAHP_04493","",""
"group_823","","putative HTH-type transcriptional regulator",208,208,1,1,516,1,188,"",557,635,634,"IGPMGEKP_01540","","","","","","","JLGLOGEO_04494","","","","","","",""
"group_623","","hypothetical protein",204,204,1,3,1,45,1,"Investigate",425,665,427,"","","","NAPOKNNJ_04628","","MKCMHNPK_04711","","","","","EJBBKOOG_04689","HLOGJBDP_04714","","KJPJOPGC_04734",""
"group_22","hin","DNA-invertase hin",201,201,1,1,1133,1,5,"",236,560,455,"IGPMGEKP_04107","","","","KOLBENFC_04380","","","JLGLOGEO_04601","NAOOLHEA_03807","","","","","KJPJOPGC_04388",""
"tuf1_1","","Elongation factor Tu 1",192,192,1,1,1605,225,1,"",1184,1184,1184,"","FNDKDPDO_02444","","","","","","JLGLOGEO_00296","","DNOEEKHJ_00715","","HLOGJBDP_02395","OHGNPAHP_02432","",""
"tuf1_2","","Elongation factor Tu 1",186,186,1,1,1554,224,1,"",404,1184,995,"","FNDKDPDO_04337","","","","","","JLGLOGEO_04542","","DNOEEKHJ_04478","","HLOGJBDP_04615","OHGNPAHP_04601","",""
"group_3257","","hypothetical protein",184,184,1,1,1143,1,1047,"",293,293,293,"IGPMGEKP_04177","FNDKDPDO_03741","","","KOLBENFC_04584","","","","","","","HLOGJBDP_04635","","",""
"group_1019","yedA","putative inner membrane transporter YedA",182,182,1,1,4605,119,1,"",359,920,916,"","","JKFJINKE_02863","","","","LAONLALK_00980","JLGLOGEO_01907","NAOOLHEA_03695","DNOEEKHJ_03663","EJBBKOOG_02321","","","",""
"group_1075","rapA","RNA polymerase-associated protein RapA",182,182,1,1,2505,74,2,"",1049,2906,2875,"IGPMGEKP_03057","","","","","","","JLGLOGEO_04100","","DNOEEKHJ_03833","","HLOGJBDP_03785","","",""
"group_2817","","hypothetical protein",180,180,1,1,4155,185,1,"",266,266,266,"IGPMGEKP_01110","FNDKDPDO_00972","JKFJINKE_00740","NAPOKNNJ_03371","","","","JLGLOGEO_00700","","","","","","KJPJOPGC_02636",""
"group_56","","hypothetical protein",180,310,1.73,1,5569,2,117,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",320,1670,853,"IGPMGEKP_02749","","","","","","","","","DNOEEKHJ_04708	DNOEEKHJ_04709","","","","",""
"group_1743","","IS3 family transposase IS1230B",173,173,1,1,4592,1,552,"",365,452,365,"IGPMGEKP_02260","FNDKDPDO_00555","JKFJINKE_04563","","","","","","","","","","OHGNPAHP_00363","","IIHPGJAB_01535"
"group_13","","hypothetical protein",171,171,1,1,1207,1,1028,"",248,1214,1137,"IGPMGEKP_04165","","","","","MKCMHNPK_04436","","","","","","HLOGJBDP_04623","","KJPJOPGC_04446",""
"group_258","","IS630 family transposase ISEc33",170,170,1,1,1189,1,1153,"",452,1037,1006,"","FNDKDPDO_03717","JKFJINKE_02419","","","","","","","DNOEEKHJ_04437","","","","",""
"group_257","","hypothetical protein",166,166,1,1,5630,6,8,"",506,989,852,"IGPMGEKP_02800","FNDKDPDO_04172","","","","","LAONLALK_04219","JLGLOGEO_04327","","","","","","KJPJOPGC_03675",""
"group_344","","IS6 family transposase IS26",159,159,1,1,3421,1,1026,"",131,704,641,"","","","","","","LAONLALK_04680","","NAOOLHEA_04672","","","","","",""
"group_26","","hypothetical protein",158,158,1,1,476,1,214,"",125,953,872,"IGPMGEKP_01562","","JKFJINKE_04628","","","","","JLGLOGEO_04472","","DNOEEKHJ_04621","","","","",""
"group_325","","hypothetical protein",156,156,1,1,5557,2,104,"",149,149,149,"IGPMGEKP_02745","FNDKDPDO_04688","","","","","","","","","","HLOGJBDP_00749","","",""
"group_626","","hypothetical protein",153,153,1,1,3516,2,1,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",266,869,392,"","","JKFJINKE_04617","","","MKCMHNPK_04699","","","NAOOLHEA_04664","","","HLOGJBDP_04710","","",""
"group_217","","hypothetical protein",152,152,1,1,5969,1,534,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",119,122,121,"IGPMGEKP_04849","","","","","","LAONLALK_04661","JLGLOGEO_04689","","","EJBBKOOG_04217","","","KJPJOPGC_01080",""
"group_2","","hypothetical protein",147,147,1,1,5597,2,10,"",638,1733,1680,"IGPMGEKP_02769","","","","","","","JLGLOGEO_04358","","","","","","",""
"group_4","","hypothetical protein",142,142,1,1,5594,2,2,"",197,1733,471,"","FNDKDPDO_04605","","","","","","","","DNOEEKHJ_04681","","","OHGNPAHP_04682","KJPJOPGC_04705","IIHPGJAB_04692"
"group_113","ycbB","putative L,D-transpeptidase YcbB",141,141,1,1,4398,1,533,"",407,1850,1745,"","FNDKDPDO_03882","","","","","LAONLALK_02375","","NAOOLHEA_01778","","EJBBKOOG_02790","","","",""
"group_3416","","hypothetical protein",138,138,1,1,2330,46,1,"",179,179,179,"IGPMGEKP_03061","","","","","","","","","DNOEEKHJ_03829","","HLOGJBDP_03789","","",""
"group_207","","hypothetical protein",135,135,1,1,5564,2,108,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",734,1562,1442,"","FNDKDPDO_04686","","","","","","","","","","HLOGJBDP_00751","","",""
"group_424","","hypothetical protein",135,135,1,1,2331,1,13,"",998,1610,1007,"","","","","","","","","NAOOLHEA_02258","","","","","KJPJOPGC_03855",""
"group_3400","","hypothetical protein",132,132,1,1,3618,1,564,"",272,272,272,"","","","NAPOKNNJ_04354","","","","","","","","","OHGNPAHP_00488","",""
"group_557","dpaL","Diaminopropionate ammonia-lyase",128,128,1,1,3713,90,2,"",581,1214,1207,"","FNDKDPDO_02667","","","","","LAONLALK_03571","","NAOOLHEA_01649","","EJBBKOOG_03697","","","",""
"group_122","","hypothetical protein",121,121,1,1,517,1,184,"",362,923,677,"IGPMGEKP_01539","","","","","MKCMHNPK_02728","","","","DNOEEKHJ_02206","","","","KJPJOPGC_02735","IIHPGJAB_03398"
"folP_2","","Dihydropteroate synthase",119,119,1,1,3440,1,333,"",434,815,795,"IGPMGEKP_04643","","","","","MKCMHNPK_04705","","","","","","","OHGNPAHP_04714","KJPJOPGC_04712",""
"group_546","pgtC","Phosphoglycerate transport regulatory protein PgtC",118,118,1,1,3968,21,3,"",761,1274,1139,"","","JKFJINKE_02763","","","","","","","","","","OHGNPAHP_02688","",""
"neo","","Aminoglycoside 3'-phosphotransferase",116,116,1,1,3439,1,332,"",419,803,781,"IGPMGEKP_04644","","","","","MKCMHNPK_04704","","","","","","","OHGNPAHP_04715","KJPJOPGC_04711",""
"group_340","","IS6 family transposase IS26",116,116,1,1,1186,1,3,"",131,704,567,"","","","","","","","","","","","","","",""
"group_1713","","hypothetical protein",113,113,1,1,3443,1,335,"",287,311,310,"IGPMGEKP_04642","","","","","MKCMHNPK_04706","","","","","","","OHGNPAHP_04713","KJPJOPGC_04713",""
"group_555","","hypothetical protein",111,111,1,1,4438,2,49,"",104,797,768,"IGPMGEKP_04697","","","","","","","","","","EJBBKOOG_03722","","","","IIHPGJAB_01677"
"group_3317","","hypothetical protein",109,109,1,1,1124,1,101,"",491,491,491,"IGPMGEKP_04247","FNDKDPDO_04666","","","","MKCMHNPK_04701","LAONLALK_04668","JLGLOGEO_04701","","","","HLOGJBDP_04703","OHGNPAHP_04709","KJPJOPGC_04723",""
"group_1013","vgrG1","Actin cross-linking toxin VgrG1",107,107,1,1,4583,1,536,"",1286,2114,2090,"","FNDKDPDO_04577","JKFJINKE_04511","","","","LAONLALK_04504","JLGLOGEO_04552","NAOOLHEA_04608","","","","","",""
"group_3510","","hypothetical protein",107,107,1,1,3522,2,26,"",188,188,188,"","FNDKDPDO_04610","JKFJINKE_04531","","","","","","","","EJBBKOOG_04676","","","KJPJOPGC_04686",""
"group_74","","IS1380 family transposase ISEcp1",104,104,1,1,3344,1,524,"",212,1262,1104,"IGPMGEKP_04850","","","","","","LAONLALK_04660","JLGLOGEO_04688","","","EJBBKOOG_04216","","","KJPJOPGC_01081",""
"group_3426","","hypothetical protein",102,102,1,1,3706,2,50,"",146,146,146,"IGPMGEKP_04696","","","","","","","","","","EJBBKOOG_03721","","","","IIHPGJAB_01678"
"group_342","","IS6 family transposase IS26",101,101,1,1,1184,1,110,"",131,704,680,"","","","","KOLBENFC_04562","MKCMHNPK_04469","","","","","EJBBKOOG_04323","HLOGJBDP_04657","OHGNPAHP_04663","KJPJOPGC_04478",""
"group_591","","IS110 family transposase IS4321R",101,101,1,1,1988,1,30,"",497,1004,993,"IGPMGEKP_04258","","","","","","","JLGLOGEO_04680","","","","","","",""
"group_208","","hypothetical protein",99,99,1,1,5568,2,116,"",464,1562,1546,"IGPMGEKP_02747","","","","","","","","","DNOEEKHJ_04710","EJBBKOOG_04679","","","",""
"group_757","","hypothetical protein",99,99,1,1,2308,76,1,"",467,1076,1057,"","FNDKDPDO_02019","JKFJINKE_00811","","","","LAONLALK_02301","JLGLOGEO_00802","NAOOLHEA_02722","","EJBBKOOG_00344","","","",""
"group_138","","hypothetical protein",96,96,1,1,5556,2,75,"",173,1007,657,"IGPMGEKP_02744","","","","","","","","","","","HLOGJBDP_00748","","",""
"group_1703","","hypothetical protein",96,96,1,1,3633,207,2,"",377,377,377,"IGPMGEKP_04560","","","","","","LAONLALK_00815","JLGLOGEO_02072","NAOOLHEA_04171","","","","","",""
"group_192","","hypothetical protein",96,96,1,1,3035,1,492,"",3206,11219,10912,"","FNDKDPDO_03672","JKFJINKE_03496","","","","LAONLALK_02965","","NAOOLHEA_00537","","","","","",""
"group_300","","hypothetical protein",95,95,1,1,4047,22,3,"",623,7214,6779,"","FNDKDPDO_00979","JKFJINKE_00733","","","","","","","DNOEEKHJ_02845","EJBBKOOG_01763","","","",""
"group_3298","","hypothetical protein",95,95,1,1,3632,207,3,"",545,545,545,"IGPMGEKP_04559","","","","","","LAONLALK_00814","JLGLOGEO_02073","NAOOLHEA_04170","","","","","",""
"dinG_2","","3'-5' exonuclease DinG",95,95,1,1,1125,1,102,"",506,869,833,"","FNDKDPDO_04667","","","","MKCMHNPK_04702","LAONLALK_04669","JLGLOGEO_04700","","","","HLOGJBDP_04702","OHGNPAHP_04710","KJPJOPGC_04724",""
"group_621","","hypothetical protein",94,94,1,1,3622,1,568,"",227,1079,604,"IGPMGEKP_04855","","","","","","","","","","","","OHGNPAHP_00544","",""
"rlmM_2","","Ribosomal RNA large subunit methyltransferase M",90,90,1,1,2305,155,1,"",104,104,104,"","","","","","","","","","","","","","",""
"group_3299","","hypothetical protein",88,88,1,1,3631,207,1,"",158,158,158,"IGPMGEKP_04856","","","","","","LAONLALK_00813","JLGLOGEO_02074","NAOOLHEA_04169","","","","","",""
"group_263","","hypothetical protein",87,87,1,1,3416,1,330,"",362,914,833,"IGPMGEKP_04645","","","","","","","","","","","","","",""
"group_3","","hypothetical protein",87,87,1,1,5593,2,3,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",197,1733,440,"","","JKFJINKE_04622","","","MKCMHNPK_04694","","","","","","HLOGJBDP_04705","","",""
"group_453","","hypothetical protein",85,85,1,1,6177,157,1,"",194,254,215,"","","","","","","LAONLALK_01157","","","","","","","KJPJOPGC_01283",""
"group_126","","hypothetical protein",84,84,1,1,462,1,158,"",128,1304,1223,"IGPMGEKP_01570","","","","","","","","","","","","","",""
"group_345","","hypothetical protein",83,83,1,1,4813,38,1,"",125,143,125,"","","","","","","LAONLALK_01751","JLGLOGEO_04051","","","EJBBKOOG_01293","","","",""
"group_982","dacD","D-alanyl-D-alanine carboxypeptidase DacD",80,80,1,1,5727,103,1,"",392,1166,1156,"","","JKFJINKE_02106","","","","","JLGLOGEO_03648","","","EJBBKOOG_03297","","","",""
"group_17","","hypothetical protein",79,79,1,1,239,1,163,"",167,1292,429,"","","JKFJINKE_04607","","","","LAONLALK_04650","","","","","","","",""
"ampC","","Beta-lactamase",79,79,1,1,2134,1,1010,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",173,1145,1071,"IGPMGEKP_04847","","","","","","LAONLALK_04662","JLGLOGEO_04690","","","","","","",""
"group_98","","hypothetical protein",78,78,1,1,3518,2,20,"",203,1205,831,"","","JKFJINKE_04592","","","","","","","","","","","",""
"group_589","","IS110 family transposase IS4321R",76,76,1,1,2332,1,14,"",962,1004,1003,"","","","","","","","","NAOOLHEA_02257","","","","","",""
"group_136","sspH2","E3 ubiquitin-protein ligase SspH2",75,75,1,1,5958,1,585,"",596,2366,2038,"IGPMGEKP_03881","","","","","","","","","","","","","",""
"xerD_3","","Tyrosine recombinase XerD",75,75,1,1,1127,1,103,"",209,1010,617,"IGPMGEKP_04249","","","","","MKCMHNPK_04703","LAONLALK_04670","JLGLOGEO_04699","","","","","OHGNPAHP_04711","KJPJOPGC_04725",""
"group_246","ttuB_3","Putative tartrate transporter",75,75,1,1,3755,1,388,"",461,1325,1258,"","FNDKDPDO_04494","","","","","LAONLALK_04389","JLGLOGEO_04445","NAOOLHEA_04538","","EJBBKOOG_04493","","","",""
"group_649","","hypothetical protein",75,75,1,1,3614,104,1,"",350,1559,1542,"","FNDKDPDO_03332","","","","","LAONLALK_03470","JLGLOGEO_04006","","","","","","",""
"group_1717","","hypothetical protein",74,74,1,1,3476,1,374,"",332,365,364,"IGPMGEKP_04615","FNDKDPDO_04682","","","","","","","","","","","","",""
"group_3336","","hypothetical protein",73,73,1,1,3474,1,372,"",143,143,143,"IGPMGEKP_04616","FNDKDPDO_04681","","","","","","","","","","","","",""
"group_498","garD","Galactarate dehydratase (L-threo-forming)",73,73,1,1,2645,50,3,"",599,1571,1551,"","FNDKDPDO_02110","","","","","","JLGLOGEO_02990","","DNOEEKHJ_00098","","","","",""
"group_65","","hypothetical protein",73,77,1.06,1,3477,1,375,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",281,1115,300,"IGPMGEKP_04614","FNDKDPDO_04683","","","","","","","","","","","","",""
"group_25","","hypothetical protein",72,72,1,1,3463,1,360,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",347,2972,1287,"IGPMGEKP_04623","","","","","","","","NAOOLHEA_04667","","","","","",""
"group_329","topB_2","DNA topoisomerase 3",71,71,1,1,1205,1,1091,"",1274,2153,1927,"","","","","","","","","","","","","","",""
"group_4612","","hypothetical protein",70,70,1,1,3414,1,329,"",242,245,242,"IGPMGEKP_04646","","","","","","","","","","","","","",""
"tetR","","Tetracycline repressor protein class A from transposon 1721",68,68,1,1,3413,1,328,"",248,677,651,"IGPMGEKP_04647","","","","","","","","","","","","","",""
"group_520","ycbF","putative fimbrial chaperone YcbF",68,68,1,1,36,94,1,"",299,731,707,"","","","","","","LAONLALK_04531","","","","","","","",""
"group_563","gsiB","Glutathione-binding protein GsiB",68,68,1,1,4281,89,3,"",257,1538,1420,"","","JKFJINKE_04257","","","","","JLGLOGEO_04511","","","EJBBKOOG_04505","","","",""
"group_320","","hypothetical protein",67,67,1,1,2255,1,639,"",173,1031,792,"","FNDKDPDO_03241","JKFJINKE_02811","","","","","","","","","","","",""
"noc","","Nucleoid occlusion protein",64,64,1,1,3446,1,338,"",110,1181,1043,"IGPMGEKP_04640","","","","","","","","","","","","","",""
"group_2522","","hypothetical protein",63,63,1,1,460,1,156,"",329,329,329,"IGPMGEKP_01572","FNDKDPDO_04677","","","","","","","","","EJBBKOOG_04682","","","",""
"group_2523","","hypothetical protein",63,63,1,1,459,1,155,"",365,365,365,"IGPMGEKP_01573","FNDKDPDO_04678","","","","","","","","","EJBBKOOG_04683","","","",""
"group_2524","","hypothetical protein",63,63,1,1,458,1,154,"",179,179,179,"IGPMGEKP_01574","FNDKDPDO_04679","","","","","","","","","EJBBKOOG_04684","","","",""
"group_2525","","hypothetical protein",63,63,1,1,457,1,153,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",251,251,251,"IGPMGEKP_01575","FNDKDPDO_04680","","","","","","","","","EJBBKOOG_04685","","","",""
"group_3324","","hypothetical protein",63,63,1,1,3447,1,339,"",272,272,272,"IGPMGEKP_04639","","","","","","","","","","","","","",""
"group_339","","hypothetical protein",63,63,1,1,3473,1,371,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",299,662,608,"IGPMGEKP_04617","","","","","","","","","","","","","",""
"group_615","","hypothetical protein",63,63,1,1,3448,1,340,"",323,644,628,"IGPMGEKP_04638","","","","","","","","","","","","","",""
"group_714","nimR","HTH-type transcriptional regulator NimR",63,63,1,1,3570,125,1,"",350,794,786,"","","","","","","","","","","","","","",""
"soj","","Sporulation initiation inhibitor protein Soj",62,62,1,1,3445,1,337,"",392,785,773,"IGPMGEKP_04641","","","","","","","","","","","","OHGNPAHP_04712","KJPJOPGC_04714",""
"tus_2","","DNA replication terminus site-binding protein",61,61,1,1,1122,1,100,"",536,875,862,"IGPMGEKP_04246","","","","","MKCMHNPK_04700","","","","","","HLOGJBDP_04704","OHGNPAHP_04708","KJPJOPGC_04722",""
"group_1718","","hypothetical protein",60,60,1,1,3478,1,378,"",626,686,627,"IGPMGEKP_04613","FNDKDPDO_04684","","","","","","","","","","","","",""
"group_507","sfmC_1","putative fimbrial chaperone SfmC",58,58,1,1,233,47,27,"",311,692,672,"","","","","","","","JLGLOGEO_02573","NAOOLHEA_00282","","","","","",""
"tetA","","Tetracycline resistance protein, class C",56,56,1,1,3412,1,327,"",1199,1199,1199,"IGPMGEKP_04648","","","","","","","","","","","","","",""
"group_287","virF","Virulence regulon transcriptional activator VirF",56,56,1,1,6130,11,1,"",257,815,772,"","","","","","","LAONLALK_01110","","","","","","","",""
"group_1716","","hypothetical protein",54,54,1,1,3472,1,370,"",245,377,372,"IGPMGEKP_04618","","","","","","","","","","","","","",""
"group_343","","IS6 family transposase IS26",54,54,1,1,3489,1,1017,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",131,704,572,"IGPMGEKP_04857","","","","","","","JLGLOGEO_04705","","","","","","",""
"group_442","","hypothetical protein",54,54,1,1,1104,1,83,"",221,287,285,"IGPMGEKP_04230","","","","","","","","","","","","","",""
"group_64","","hypothetical protein",54,54,1,1,5570,2,28,"",1079,1079,1079,"","","","","KOLBENFC_04661","","","","","","","HLOGJBDP_04687","","",""
"group_703","","hypothetical protein",54,54,1,1,3577,117,1,"",410,959,948,"","FNDKDPDO_00564","","","","","","","","","","","","",""
"group_1092","","hypothetical protein",53,53,1,1,3464,1,365,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",122,1865,1830,"IGPMGEKP_04622","","","","","","","","","","","","","",""
"group_130","caf1A_2","F1 capsule-anchoring protein",53,53,1,1,823,11,6,"",641,2444,2346,"","","","","","","","JLGLOGEO_04398","","","","","","",""
"group_91","elmGT","hypothetical protein",53,53,1,1,3097,127,1,"",209,1115,334,"IGPMGEKP_03709","","","","KOLBENFC_01330","","LAONLALK_02912","","","","","","","",""
"group_187","treZ","Malto-oligosyltrehalose trehalohydrolase",51,51,1,1,3585,17,5,"",545,2528,1803,"","","","","","","LAONLALK_02033","","","","","","","",""
"group_1714","","hypothetical protein",50,50,1,1,3449,1,341,"",143,143,143,"IGPMGEKP_04637","","","","","","","","","","","","","",""
"group_792","rhsA","putative deoxyribonuclease RhsA",50,50,1,1,169,7,1,"",572,2774,2729,"","","JKFJINKE_03786","","","","","","NAOOLHEA_03848","","EJBBKOOG_04370","","","",""
"group_149","","hypothetical protein",47,47,1,1,3471,1,369,"",446,881,455,"IGPMGEKP_04619","","","","","","","","","","","","","",""
"group_159","","hypothetical protein",47,47,1,1,515,1,187,"",149,149,149,"","","","","","","","","","","","","","",""
"group_168","","hypothetical protein",47,47,1,1,461,1,157,"",314,1913,1375,"IGPMGEKP_01571","FNDKDPDO_04676","","","","","","","","","EJBBKOOG_04681","","","",""
"group_1711","","hypothetical protein",47,47,1,1,3405,1,325,"",164,224,222,"IGPMGEKP_04654","","","","","","","","","","","","","",""
"group_3322","","hypothetical protein",47,47,1,1,1286,1,31,"",116,116,116,"IGPMGEKP_04257","","","","","","","JLGLOGEO_04681","","","","","","",""
"group_3323","","hypothetical protein",47,47,1,1,3411,1,326,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",224,224,224,"IGPMGEKP_04649","","","","","","","","","","","","","",""
"group_1034","aceF","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex",46,46,1,1,2336,92,2,"",686,1889,1862,"","","","","","","","","","DNOEEKHJ_03655","","","OHGNPAHP_04097","",""
"exuT_2","","Hexuronate transporter",46,46,1,1,5080,1,130,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",137,1286,1102,"","","","","","","","JLGLOGEO_00577","","","","","","",""
"group_212","","hypothetical protein",46,46,1,1,3469,1,366,"",329,545,525,"IGPMGEKP_04621","","","","","","","","","","","","","",""
"group_613","","hypothetical protein",46,46,1,1,3404,1,324,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",548,812,729,"IGPMGEKP_04655","","","","","","","","","","","","","",""
"group_1087","","hypothetical protein",45,45,1,1,1105,1,84,"",362,593,504,"IGPMGEKP_04231","","","","","","","","","","","","","",""
"group_1036","aroP","Aromatic amino acid transport protein AroP",44,44,1,1,2445,99,1,"",446,1370,593,"","","","","","","","","","","","","OHGNPAHP_04289","",""
"group_284","fimD_3","Outer membrane usher protein FimD",43,43,1,1,2,129,2,"",401,2537,2385,"","","JKFJINKE_03314","","","","","","","","","","","",""
"group_3307","","hypothetical protein",42,42,1,1,1097,1,75,"",608,608,608,"IGPMGEKP_04224","","","","","","","","","","","","","",""
"group_3434","","hypothetical protein",42,42,1,1,5635,1,283,"",329,329,329,"IGPMGEKP_02807","","","","","","","","","","","","","KJPJOPGC_03669",""
"group_61","","hypothetical protein",42,42,1,1,3526,2,115,"",416,1079,662,"IGPMGEKP_02748","","","","","","","","","","","","","",""
"group_962","potA_2","Spermidine/putrescine import ATP-binding protein PotA",42,42,1,1,4317,112,1,"",509,1133,1118,"","","JKFJINKE_03813","","","","LAONLALK_03518","","","","EJBBKOOG_04258","","","",""
"group_1069","virD4","Protein VirD4",41,41,1,1,1212,1,1085,"",1403,1835,1813,"","","","","","","","","","","","","","",""
"group_477","cybB","Cytochrome b561",41,41,1,1,3601,97,2,"",179,530,521,"","","","","","","","","NAOOLHEA_03968","","","","","",""
"group_412","","hypothetical protein",40,40,1,1,4325,124,2,"",347,1487,1454,"","","JKFJINKE_02285","","","","LAONLALK_02307","","","","EJBBKOOG_02722","","","",""
