"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR7010294","SRR5905016","SRR14766362","SRR18233382","SRR2911768","SRR14766451","SRR9017024","SRR14766433","SRR5905275","SRR14766368","SRR18233388","SRR1461785","NDSU16","SRR6308366","SRR14766393"
"group_4389","","hypothetical protein",1,1,1,1,3502,443,1,"",524,524,524,"","","","","HFBCCMPJ_02252","","","","","","","","","",""
"rlmM_1","","Ribosomal RNA large subunit methyltransferase M",1,1,1,1,2304,1,17,"",119,119,119,"","","","","HFBCCMPJ_02481","","","","","","","","","",""
"group_4391","","hypothetical protein",1,1,1,1,4533,NA,NA,"",149,149,149,"","","","","HFBCCMPJ_04401","","","","","","","","","",""
"group_4392","","hypothetical protein",1,1,1,1,3576,NA,NA,"",344,344,344,"","","","","HFBCCMPJ_04600","","","","","","","","","",""
"group_4393","","hypothetical protein",1,1,1,1,5307,NA,NA,"",281,281,281,"","","","","","","","","","","","","","",""
"group_4394","","hypothetical protein",1,1,1,1,2337,510,1,"",524,524,524,"","","","","","","","","","","","","","",""
"group_4395","","hypothetical protein",1,1,1,1,3361,1,345,"",461,461,461,"","","","","","","","","","","","","","",""
"group_4396","","hypothetical protein",1,1,1,1,3714,NA,NA,"",677,677,677,"","","","","","","","","","","","","","",""
"group_4398","osmC","Peroxiredoxin OsmC",1,1,1,1,5062,550,1,"",392,392,392,"","","","","","","","","","","","","","",""
"group_4399","","hypothetical protein",1,1,1,1,5849,346,25,"",389,389,389,"","","","","","","","","","","","","","",""
"group_4400","","hypothetical protein",1,1,1,1,5848,346,26,"",452,452,452,"","","","","","","","","","","","","","",""
"group_4401","","hypothetical protein",1,1,1,1,5847,346,27,"",230,230,230,"","","","","","","","","","","","","","",""
"group_4402","","hypothetical protein",1,1,1,1,5846,346,28,"",683,683,683,"","","","","","","","","","","","","","",""
"group_4403","","hypothetical protein",1,1,1,1,5845,346,29,"",215,215,215,"","","","","","","","","","","","","","",""
"group_4404","","hypothetical protein",1,1,1,1,5844,346,30,"",383,383,383,"","","","","","","","","","","","","","",""
"group_4405","","hypothetical protein",1,1,1,1,5843,346,31,"",302,302,302,"","","","","","","","","","","","","","",""
"group_4406","","hypothetical protein",1,1,1,1,5842,346,32,"",272,272,272,"","","","","","","","","","","","","","",""
"group_4407","","hypothetical protein",1,1,1,1,5841,346,33,"",194,194,194,"","","","","","","","","","","","","","",""
"group_4408","","hypothetical protein",1,1,1,1,5840,346,34,"",530,530,530,"","","","","","","","","","","","","","",""
"group_4409","","hypothetical protein",1,1,1,1,5839,346,35,"",269,269,269,"","","","","","","","","","","","","","",""
"group_4410","","hypothetical protein",1,1,1,1,5838,346,36,"",1166,1166,1166,"","","","","","","","","","","","","","",""
"group_4411","","hypothetical protein",1,1,1,1,5837,346,37,"",1769,1769,1769,"","","","","","","","","","","","","","",""
"group_4412","","hypothetical protein",1,1,1,1,5836,346,38,"",911,911,911,"","","","","","","","","","","","","","",""
"group_4413","","hypothetical protein",1,1,1,1,5835,346,39,"",308,308,308,"","","","","","","","","","","","","","",""
"group_4414","","hypothetical protein",1,1,1,1,5834,346,40,"",407,407,407,"","","","","","","","","","","","","","",""
"yejK_2","","Nucleoid-associated protein YejK",1,1,1,1,5833,346,41,"",1007,1007,1007,"","","","","","","","","","","","","","",""
"group_4416","","hypothetical protein",1,1,1,1,5832,346,42,"",1205,1205,1205,"","","","","","","","","","","","","","",""
"group_4417","","hypothetical protein",1,1,1,1,5831,346,43,"",770,770,770,"","","","","","","","","","","","","","",""
"group_4418","","hypothetical protein",1,1,1,1,5830,346,44,"",350,350,350,"","","","","","","","","","","","","","",""
"mltF_2","","Membrane-bound lytic murein transglycosylase F",1,1,1,1,5829,346,45,"",728,728,728,"","","","","","","","","","","","","","",""
"group_4420","","hypothetical protein",1,1,1,1,5828,346,46,"",650,650,650,"","","","","","","","","","","","","","",""
"group_4421","","hypothetical protein",1,1,1,1,5827,346,47,"",326,326,326,"","","","","","","","","","","","","","",""
"group_4422","","hypothetical protein",1,1,1,1,5826,346,48,"",311,311,311,"","","","","","","","","","","","","","",""
"group_4423","","hypothetical protein",1,1,1,1,5825,346,24,"",545,545,545,"","","","","","","","","","","","","","",""
"group_4424","","hypothetical protein",1,1,1,1,5824,346,23,"",1595,1595,1595,"","","","","","","","","","","","","","",""
"group_4425","","hypothetical protein",1,1,1,1,5823,346,22,"",1493,1493,1493,"","","","","","","","","","","","","","",""
"group_4426","","hypothetical protein",1,1,1,1,5822,346,21,"",821,821,821,"","","","","","","","","","","","","","",""
"group_4427","","hypothetical protein",1,1,1,1,5821,346,20,"",458,458,458,"","","","","","","","","","","","","","",""
"group_4428","","hypothetical protein",1,1,1,1,5820,346,19,"",1115,1115,1115,"","","","","","","","","","","","","","",""
"group_4429","","hypothetical protein",1,1,1,1,5819,346,18,"",953,953,953,"","","","","","","","","","","","","","",""
"group_4430","","hypothetical protein",1,1,1,1,5818,346,17,"",338,338,338,"","","","","","","","","","","","","","",""
"group_4431","","hypothetical protein",1,1,1,1,5817,346,16,"",446,446,446,"","","","","","","","","","","","","","",""
"group_4432","","hypothetical protein",1,1,1,1,5816,346,15,"",464,464,464,"","","","","","","","","","","","","","",""
"group_4433","","hypothetical protein",1,1,1,1,5815,346,14,"",251,251,251,"","","","","","","","","","","","","","",""
"group_4434","","hypothetical protein",1,1,1,1,5814,346,13,"",1427,1427,1427,"","","","","","","","","","","","","","",""
"group_4435","","hypothetical protein",1,1,1,1,5813,346,12,"",521,521,521,"","","","","","","","","","","","","","",""
"group_4436","","hypothetical protein",1,1,1,1,5812,346,11,"",281,281,281,"","","","","","","","","","","","","","",""
"group_4437","","hypothetical protein",1,1,1,1,5811,346,10,"",335,335,335,"","","","","","","","","","","","","","",""
"group_4438","","hypothetical protein",1,1,1,1,5810,346,9,"",137,137,137,"","","","","","","","","","","","","","",""
"group_4439","","hypothetical protein",1,1,1,1,5809,346,8,"",2465,2465,2465,"","","","","","","","","","","","","","",""
"group_4440","","hypothetical protein",1,1,1,1,5808,346,7,"",884,884,884,"","","","","","","","","","","","","","",""
"group_4441","","hypothetical protein",1,1,1,1,5807,346,6,"",212,212,212,"","","","","","","","","","","","","","",""
"group_4442","","hypothetical protein",1,1,1,1,5806,346,5,"",1154,1154,1154,"","","","","","","","","","","","","","",""
"group_4443","","hypothetical protein",1,1,1,1,5805,346,4,"",527,527,527,"","","","","","","","","","","","","","",""
"group_4444","","hypothetical protein",1,1,1,1,5804,346,3,"",266,266,266,"","","","","","","","","","","","","","",""
"group_4445","","hypothetical protein",1,1,1,1,5803,346,2,"",1103,1103,1103,"","","","","","","","","","","","","","",""
"group_4446","","hypothetical protein",1,1,1,1,5802,346,1,"",578,578,578,"","","","","","","","","","","","","","",""
"group_4447","hin_1","DNA-invertase hin",1,1,1,1,3498,NA,NA,"",572,572,572,"","","","","","","","","","","","","","",""
"group_4448","tfaE_2","Prophage tail fiber assembly protein TfaE",1,1,1,61,1,347,1,"Investigate",617,617,617,"","","","","","","","","","","","","","",""
"group_4449","","hypothetical protein",1,1,1,60,1,348,2,"Investigate",338,338,338,"","","","","","","","","","","","","","",""
"group_4450","","hypothetical protein",1,1,1,60,2,348,1,"Investigate",368,368,368,"","","","","","","","","","","","","","",""
"group_4451","","hypothetical protein",1,1,1,1,2540,350,1,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",347,347,347,"","","","","","","","","","","","","","",""
"group_4452","","hypothetical protein",1,1,1,66,1,507,1,"Investigate",320,320,320,"","","","","","","","","","","","","","",""
"group_4453","","hypothetical protein",1,1,1,1,5598,2,4,"",125,125,125,"","","","","","","","","","","","","","",""
"group_4454","","hypothetical protein",1,1,1,1,232,518,1,"",245,245,245,"","","","","","","","","","","","","","",""
"group_4457","","hypothetical protein",1,1,1,1,1069,1,70,"",122,122,122,"","","","","","","","","","","","","","",""
"group_4458","","hypothetical protein",1,1,1,1,1068,1,69,"",329,329,329,"","","","","","","","","","","","","","",""
"group_4459","","hypothetical protein",1,1,1,1,3500,255,1,"",497,497,497,"","","","","","","","","","","","","","",""
"group_446","dinG_2","3'-5' exonuclease DinG",1,1,1,67,2,444,1,"Investigate",830,830,830,"","","","","","","","","","","","","","",""
"group_4460","","hypothetical protein",1,1,1,1,3816,1,633,"",176,176,176,"","","","","","","","","","","","","","",""
"group_4461","","hypothetical protein",1,1,1,1,3815,1,632,"",341,341,341,"","","","","","","","","","","","","","",""
"group_4462","","hypothetical protein",1,1,1,1,3814,1,631,"",191,191,191,"","","","","","","","","","","","","","",""
"group_4463","","hypothetical protein",1,1,1,1,3813,1,630,"",455,455,455,"","","","","","","","","","","","","","",""
"group_4464","","hypothetical protein",1,1,1,1,3812,1,629,"",1241,1241,1241,"","","","","","","","","","","","","","",""
"yceD_2","","General stress protein 16U",1,1,1,1,3811,1,628,"",575,575,575,"","","","","","","","","","","","","","",""
"yceD_3","","General stress protein 16U",1,1,1,1,3810,1,627,"",578,578,578,"","","","","","","","","","","","","","",""
"alx_2","","Putative membrane-bound redox modulator Alx",1,1,1,1,3809,1,626,"",1040,1040,1040,"","","","","","","","","","","","","","",""
"group_4468","","hypothetical protein",1,1,1,1,3808,1,625,"",455,455,455,"","","","","","","","","","","","","","",""
"group_4469","","hypothetical protein",1,1,1,1,3807,1,624,"",1157,1157,1157,"","","","","","","","","","","","","","",""
"yceD_4","","General stress protein 16U",1,1,1,1,3806,1,623,"",581,581,581,"","","","","","","","","","","","","","",""
"group_4471","","hypothetical protein",1,1,1,1,3805,1,622,"",1058,1058,1058,"","","","","","","","","","","","","","",""
"group_4472","","hypothetical protein",1,1,1,1,3804,1,621,"",1142,1142,1142,"","","","","","","","","","","","","","",""
"group_4473","","hypothetical protein",1,1,1,1,3803,1,620,"",773,773,773,"","","","","","","","","","","","","","",""
"stiP","","Cysteine protease StiP",1,1,1,1,3802,1,619,"",1079,1079,1079,"","","","","","","","","","","","","","",""
"group_4475","","hypothetical protein",1,1,1,1,3801,1,618,"",956,956,956,"","","","","","","","","","","","","","",""
"group_4476","","hypothetical protein",1,1,1,1,3800,1,617,"",1208,1208,1208,"","","","","","","","","","","","","","",""
"group_4477","","hypothetical protein",1,1,1,1,3799,1,616,"",467,467,467,"","","","","","","","","","","","","","",""
"group_4478","","hypothetical protein",1,1,1,1,3798,1,615,"",161,161,161,"","","","","","","","","","","","","","",""
"group_4479","","hypothetical protein",1,1,1,1,3797,1,614,"",638,638,638,"","","","","","","","","","","","","","",""
"yceD_5","","General stress protein 16U",1,1,1,1,3796,1,613,"",641,641,641,"","","","","","","","","","","","","","",""
"group_4481","","hypothetical protein",1,1,1,1,3795,1,612,"",638,638,638,"","","","","","","","","","","","","","",""
"group_4482","","hypothetical protein",1,1,1,1,3794,1,611,"",1040,1040,1040,"","","","","","","","","","","","","","",""
"group_4483","","hypothetical protein",1,1,1,1,3793,1,610,"",1637,1637,1637,"","","","","","","","","","","","","","",""
"group_4484","","hypothetical protein",1,1,1,1,3792,1,609,"",1556,1556,1556,"","","","","","","","","","","","","","",""
"group_4485","","hypothetical protein",1,1,1,1,3791,1,608,"",1082,1082,1082,"","","","","","","","","","","","","","",""
"group_4486","hha_2","Hemolysin expression-modulating protein Hha",1,1,1,1,3790,1,607,"",212,212,212,"","","","","","","","","","","","","","",""
"group_4487","","hypothetical protein",1,1,1,1,3789,1,606,"",1175,1175,1175,"","","","","","","","","","","","","","",""
"group_4488","","hypothetical protein",1,1,1,1,3788,1,605,"",329,329,329,"","","","","","","","","","","","","","",""
"group_4489","","hypothetical protein",1,1,1,1,3787,1,604,"",905,905,905,"","","","","","","","","","","","","","",""
"group_449","","hypothetical protein",1,1,1,1,1274,1,1,"",1169,1169,1169,"","","","","","","","","","","","","","",""
"group_4490","","hypothetical protein",1,1,1,1,3786,1,603,"",980,980,980,"","","","","","","","","","","","","","",""
"group_4491","","hypothetical protein",1,1,1,1,3785,1,602,"",446,446,446,"","","","","","","","","","","","","","",""
"group_4492","","hypothetical protein",1,1,1,1,3784,1,601,"",536,536,536,"","","","","","","","","","","","","","",""
"group_4493","","hypothetical protein",1,1,1,1,3783,1,600,"",257,257,257,"","","","","","","","","","","","","","",""
"group_4494","","hypothetical protein",1,1,1,1,3782,1,599,"",464,464,464,"","","","","","","","","","","","","","",""
"group_4495","","hypothetical protein",1,1,1,1,3781,1,598,"",275,275,275,"","","","","","","","","","","","","","",""
"group_4496","","hypothetical protein",1,1,1,1,3780,1,597,"",956,956,956,"","","","","","","","","","","","","","",""
"group_4497","","hypothetical protein",1,1,1,1,3779,1,596,"",521,521,521,"","","","","","","","","","","","","","",""
"group_4498","","hypothetical protein",1,1,1,19,1,239,6,"",1052,1052,1052,"","","","","","","","","","","","","","",""
"group_4499","","hypothetical protein",1,1,1,19,2,239,7,"",200,200,200,"","","","","","","","","","","","","","",""
"group_4500","","hypothetical protein",1,1,1,19,3,239,8,"",716,716,716,"","","","","","","","","","","","","","",""
"group_4501","","hypothetical protein",1,1,1,19,4,239,5,"",854,854,854,"","","","","","","","","","","","","","",""
"dam_4","","DNA adenine methylase",1,1,1,19,8,239,4,"",773,773,773,"","","","","","","","","","","","","","",""
"group_4503","","hypothetical protein",1,1,1,19,7,239,3,"",1163,1163,1163,"","","","","","","","","","","","","","",""
"group_4504","","hypothetical protein",1,1,1,19,6,239,2,"",254,254,254,"","","","","","","","","","","","","","",""
"group_4505","","hypothetical protein",1,1,1,19,5,239,1,"",296,296,296,"","","","","","","","","","","","","","",""
"group_4506","","hypothetical protein",1,1,1,18,1,237,1,"",482,482,482,"","","","","","","","","","","","","","",""
"group_4507","","hypothetical protein",1,1,1,18,2,237,2,"",1355,1355,1355,"","","","","","","","","","","","","","",""
"group_4508","","hypothetical protein",1,1,1,18,3,237,3,"",461,461,461,"","","","","","","","","","","","","","",""
"group_4509","","hypothetical protein",1,1,1,18,9,237,4,"",1271,1271,1271,"","","","","","","","","","","","","","",""
"group_4510","","hypothetical protein",1,1,1,18,8,237,5,"",788,788,788,"","","","","","","","","","","","","","",""
"group_4511","","hypothetical protein",1,1,1,18,7,237,6,"",260,260,260,"","","","","","","","","","","","","","",""
"group_4512","","hypothetical protein",1,1,1,18,6,237,7,"",353,353,353,"","","","","","","","","","","","","","",""
"group_4513","","hypothetical protein",1,1,1,18,5,237,9,"",200,200,200,"","","","","","","","","","","","","","",""
"group_4514","repB","RepFIB replication protein A",1,1,1,18,4,237,8,"",875,875,875,"","","","","","","","","","","","","","",""
"group_4515","","hypothetical protein",1,1,1,20,2,241,1,"",857,857,857,"","","","","","","","","","","","","","",""
"group_4516","","hypothetical protein",1,1,1,20,3,241,2,"",401,401,401,"","","","","","","","","","","","","","",""
"group_4517","","hypothetical protein",1,1,1,20,4,241,3,"",872,872,872,"","","","","","","","","","","","","","",""
"uvrD_2","","DNA helicase II",1,1,1,20,5,241,7,"",1784,1784,1784,"","","","","","","","","","","","","","",""
"group_4519","","hypothetical protein",1,1,1,20,6,241,6,"",872,872,872,"","","","","","","","","","","","","","",""
"group_4520","","hypothetical protein",1,1,1,20,7,241,5,"",377,377,377,"","","","","","","","","","","","","","",""
"group_4521","","hypothetical protein",1,1,1,20,1,241,4,"",977,977,977,"","","","","","","","","","","","","","",""
