"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","NDSU8","SRR7041622","SRR27313648","SRR14766454","SRR28830416","SRR5905502","SRR27708439","SRR5905278","SRR1556962","SRR3000888","SRR5883584","SRR14766398","SRR14766355","SRR18233389","SRR5905019"
"group_1263","","hypothetical protein",560,560,1,1,3075,37,1,"",239,284,283,"CDDPGOFG_03246","","MMJCEBPP_00060","DHLDAANJ_00778","KJPJOPGC_00060","ALBBHPCD_00060","JJJDFGFB_01352","PDACKNEK_02453","BILPJOLC_00802","HAJGLMEJ_01755","KOJKBHOL_03217","","KIGINCLF_01285","MCIBGAHP_04642","BIAKFFOC_02970"
"group_1652","","hypothetical protein",560,560,1,1,5660,1,259,"",290,290,290,"CDDPGOFG_03350","KJAFDFOC_02920","MMJCEBPP_03461","DHLDAANJ_02369","KJPJOPGC_03645","ALBBHPCD_03952","JJJDFGFB_03639","PDACKNEK_04181","BILPJOLC_03358","HAJGLMEJ_03915","KOJKBHOL_02772","","KIGINCLF_02799","MCIBGAHP_02374","BIAKFFOC_03756"
"hybO","","Hydrogenase-2 small chain",560,560,1,1,2751,1,411,"",1118,1118,1118,"CDDPGOFG_02457","KJAFDFOC_04100","MMJCEBPP_00469","DHLDAANJ_03288","KJPJOPGC_00470","ALBBHPCD_00469","JJJDFGFB_00944","PDACKNEK_02135","BILPJOLC_01211","HAJGLMEJ_00215","","POCPDFCE_01877","KIGINCLF_00484","MCIBGAHP_00404",""
"group_2287","","hypothetical protein",560,560,1,1,2750,1,410,"",287,287,287,"CDDPGOFG_02456","KJAFDFOC_04099","MMJCEBPP_00470","DHLDAANJ_03287","KJPJOPGC_00471","ALBBHPCD_00470","JJJDFGFB_00943","PDACKNEK_02136","BILPJOLC_01212","HAJGLMEJ_00216","","POCPDFCE_01878","KIGINCLF_00483","MCIBGAHP_00405",""
"group_2288","","hypothetical protein",560,560,1,1,2748,1,408,"",494,494,494,"CDDPGOFG_02454","KJAFDFOC_04097","MMJCEBPP_00472","DHLDAANJ_03285","KJPJOPGC_00473","ALBBHPCD_00472","JJJDFGFB_00941","PDACKNEK_02138","BILPJOLC_01214","HAJGLMEJ_00218","","POCPDFCE_01880","KIGINCLF_00481","MCIBGAHP_00407",""
"group_2324","","hypothetical protein",560,560,1,1,176,7,8,"",248,248,248,"CDDPGOFG_04672","KJAFDFOC_02912","MMJCEBPP_03017","","KJPJOPGC_03022","ALBBHPCD_03039","JJJDFGFB_03112","PDACKNEK_01672","BILPJOLC_03461","HAJGLMEJ_04673","KOJKBHOL_02645","","KIGINCLF_00989","MCIBGAHP_02018","BIAKFFOC_00261"
"group_3179","","hypothetical protein",560,560,1,1,5654,1,265,"",791,791,791,"CDDPGOFG_03344","KJAFDFOC_02914","MMJCEBPP_03455","DHLDAANJ_04616","KJPJOPGC_03651","ALBBHPCD_03946","JJJDFGFB_03645","PDACKNEK_04187","BILPJOLC_03364","HAJGLMEJ_03909","KOJKBHOL_02766","","KIGINCLF_04644","MCIBGAHP_02368","BIAKFFOC_03762"
"group_3265","","hypothetical protein",560,560,1,1,1220,1,1093,"",485,485,485,"CDDPGOFG_04143","KJAFDFOC_03238","","DHLDAANJ_03153","KJPJOPGC_04438","ALBBHPCD_04241","","PDACKNEK_04023","BILPJOLC_04622","HAJGLMEJ_03719","KOJKBHOL_04201","POCPDFCE_01064","KIGINCLF_03932","MCIBGAHP_04198","BIAKFFOC_03487"
"group_3408","","hypothetical protein",560,560,1,1,5266,179,1,"",215,215,215,"CDDPGOFG_00893","KJAFDFOC_02016","MMJCEBPP_03314","DHLDAANJ_00313","KJPJOPGC_03155","","JJJDFGFB_00496","PDACKNEK_01132","BILPJOLC_00491","HAJGLMEJ_03079","KOJKBHOL_00252","POCPDFCE_01416","KIGINCLF_01085","MCIBGAHP_02629","BIAKFFOC_00812"
"tolC_2","","Outer membrane protein TolC",560,560,1,1,2064,199,1,"",245,1319,1316,"CDDPGOFG_03429","","MMJCEBPP_01212","DHLDAANJ_04576","KJPJOPGC_01545","ALBBHPCD_02662","JJJDFGFB_01954","PDACKNEK_03794","BILPJOLC_01955","HAJGLMEJ_02847","KOJKBHOL_00803","POCPDFCE_04545","KIGINCLF_04453","MCIBGAHP_02288","BIAKFFOC_01842"
"group_1381","","hypothetical protein",559,559,1,1,519,1,182,"",152,332,331,"CDDPGOFG_01353","KJAFDFOC_03467","MMJCEBPP_02733","DHLDAANJ_04406","KJPJOPGC_02737","","JJJDFGFB_03396","PDACKNEK_04114","BILPJOLC_04351","HAJGLMEJ_01018","KOJKBHOL_02361","POCPDFCE_01571","KIGINCLF_04581","MCIBGAHP_01736","BIAKFFOC_04589"
"group_1917","","hypothetical protein",559,559,1,1,4981,13,2,"",416,416,416,"CDDPGOFG_00420","KJAFDFOC_00477","MMJCEBPP_01843","DHLDAANJ_03241","KJPJOPGC_01847","ALBBHPCD_01395","JJJDFGFB_00245","PDACKNEK_03482","BILPJOLC_00245","HAJGLMEJ_01977","KOJKBHOL_00503","","KIGINCLF_03228","MCIBGAHP_00773","BIAKFFOC_00695"
"barA","","Signal transduction histidine-protein kinase BarA",559,559,1,1,2948,1,499,"",545,2756,2749,"CDDPGOFG_02983","KJAFDFOC_02557","MMJCEBPP_00274","DHLDAANJ_01177","KJPJOPGC_00274","ALBBHPCD_00274","JJJDFGFB_01138","PDACKNEK_00990","BILPJOLC_01016","HAJGLMEJ_00020","KOJKBHOL_03958","","KIGINCLF_02728","MCIBGAHP_00209","BIAKFFOC_01440"
"glmM_2","","Phosphoglucosamine mutase",559,559,1,1,5749,166,1,"",1433,1433,1433,"CDDPGOFG_01446","KJAFDFOC_04648","MMJCEBPP_03544","DHLDAANJ_04562","KJPJOPGC_03562","ALBBHPCD_04035","JJJDFGFB_03556","PDACKNEK_04601","BILPJOLC_03275","HAJGLMEJ_04489","KOJKBHOL_02855","","KIGINCLF_02882","MCIBGAHP_02457","BIAKFFOC_04370"
"group_3201","","hypothetical protein",559,559,1,1,5614,32,3,"",224,224,224,"CDDPGOFG_03306","KJAFDFOC_04445","MMJCEBPP_03417","DHLDAANJ_03969","KJPJOPGC_03691","ALBBHPCD_03907","JJJDFGFB_03684","PDACKNEK_04536","BILPJOLC_03403","HAJGLMEJ_04424","KOJKBHOL_02728","","KIGINCLF_04489","MCIBGAHP_04609","BIAKFFOC_04346"
"group_370","","hypothetical protein",559,559,1,1,2874,19,3,"",275,476,434,"CDDPGOFG_02121","KJAFDFOC_02652","MMJCEBPP_00350","DHLDAANJ_04160","KJPJOPGC_00350","ALBBHPCD_00350","JJJDFGFB_01063","PDACKNEK_00914","BILPJOLC_01092","HAJGLMEJ_00096","","","KIGINCLF_04506","MCIBGAHP_00285","BIAKFFOC_01516"
"maeA","","NAD-dependent malic enzyme",559,559,1,1,5060,1,512,"",1403,1697,1694,"CDDPGOFG_00486","KJAFDFOC_00543","MMJCEBPP_01910","DHLDAANJ_04358","KJPJOPGC_01912","ALBBHPCD_01461","JJJDFGFB_00311","PDACKNEK_03548","","HAJGLMEJ_01911","KOJKBHOL_00437","POCPDFCE_03182","","MCIBGAHP_00838","BIAKFFOC_00629"
"mnmC","","tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC",559,559,1,1,3938,78,2,"",1514,2000,1999,"CDDPGOFG_00234","KJAFDFOC_02194","MMJCEBPP_02497","DHLDAANJ_01988","KJPJOPGC_02500","ALBBHPCD_02048","JJJDFGFB_02833","PDACKNEK_01496","BILPJOLC_02990","HAJGLMEJ_00783","KOJKBHOL_02204","","KIGINCLF_00695","MCIBGAHP_01499","BIAKFFOC_00396"
"oqxB7","","multidrug efflux RND transporter permease subunit OqxB7",559,559,1,1,776,96,1,"",2507,3167,3165,"CDDPGOFG_00665","KJAFDFOC_02855","MMJCEBPP_02960","DHLDAANJ_01412","","ALBBHPCD_02982","JJJDFGFB_03169","PDACKNEK_01729","BILPJOLC_03518","HAJGLMEJ_01245","KOJKBHOL_02588","POCPDFCE_01730","KIGINCLF_00932","MCIBGAHP_01961","BIAKFFOC_00204"
"group_805","","hypothetical protein",559,559,1,1,767,1,690,"",2768,2972,2971,"CDDPGOFG_00672","KJAFDFOC_02848","MMJCEBPP_02953","DHLDAANJ_01419","","ALBBHPCD_02975","JJJDFGFB_03176","PDACKNEK_01736","BILPJOLC_03525","HAJGLMEJ_01238","KOJKBHOL_02581","POCPDFCE_01737","KIGINCLF_00925","MCIBGAHP_01954","BIAKFFOC_00197"
"group_1246","","hypothetical protein",558,558,1,1,5414,40,2,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",218,1124,1120,"CDDPGOFG_01035","KJAFDFOC_02396","MMJCEBPP_03172","","KJPJOPGC_03297","ALBBHPCD_02392","JJJDFGFB_00638","PDACKNEK_01274","BILPJOLC_00633","HAJGLMEJ_02477","KOJKBHOL_00110","POCPDFCE_04572","KIGINCLF_04285","MCIBGAHP_02771","BIAKFFOC_00954"
"group_1469","","hypothetical protein",558,558,1,1,1893,5,3,"",557,683,681,"CDDPGOFG_03054","KJAFDFOC_00320","MMJCEBPP_02101","DHLDAANJ_04645","KJPJOPGC_02281","ALBBHPCD_01652","JJJDFGFB_02614","PDACKNEK_00320","BILPJOLC_02662","HAJGLMEJ_00462","KOJKBHOL_01698","","KIGINCLF_00241","MCIBGAHP_01280","BIAKFFOC_04234"
"group_2268","","hypothetical protein",558,558,1,1,2769,1,429,"",878,878,878,"CDDPGOFG_02475","KJAFDFOC_04118","MMJCEBPP_00451","DHLDAANJ_03306","KJPJOPGC_00452","ALBBHPCD_00451","JJJDFGFB_00962","PDACKNEK_02117","BILPJOLC_01193","HAJGLMEJ_00197","","POCPDFCE_01859","KIGINCLF_00502","MCIBGAHP_00386",""
"exuT_1","","Hexuronate transporter",558,558,1,1,2768,1,428,"",1304,1304,1304,"CDDPGOFG_02474","KJAFDFOC_04117","MMJCEBPP_00452","DHLDAANJ_03305","KJPJOPGC_00453","ALBBHPCD_00452","JJJDFGFB_00961","PDACKNEK_02118","BILPJOLC_01194","HAJGLMEJ_00198","","POCPDFCE_01860","KIGINCLF_00501","MCIBGAHP_00387",""
"uxuA","","Mannonate dehydratase",558,558,1,1,2767,1,427,"",1184,1184,1184,"CDDPGOFG_02473","KJAFDFOC_04116","MMJCEBPP_00453","DHLDAANJ_03304","KJPJOPGC_00454","ALBBHPCD_00453","JJJDFGFB_00960","PDACKNEK_02119","BILPJOLC_01195","HAJGLMEJ_00199","","POCPDFCE_01861","KIGINCLF_00500","MCIBGAHP_00388",""
"por_1","","Polyol:NADP oxidoreductase",558,558,1,1,2766,1,426,"",1472,1472,1472,"CDDPGOFG_02472","KJAFDFOC_04115","MMJCEBPP_00454","DHLDAANJ_03303","KJPJOPGC_00455","ALBBHPCD_00454","JJJDFGFB_00959","PDACKNEK_02120","BILPJOLC_01196","HAJGLMEJ_00200","","POCPDFCE_01862","KIGINCLF_00499","MCIBGAHP_00389",""
"uxaC","","Uronate isomerase",558,558,1,1,2765,1,425,"",1412,1412,1412,"CDDPGOFG_02471","KJAFDFOC_04114","MMJCEBPP_00455","DHLDAANJ_03302","KJPJOPGC_00456","ALBBHPCD_00455","JJJDFGFB_00958","PDACKNEK_02121","BILPJOLC_01197","HAJGLMEJ_00201","","POCPDFCE_01863","KIGINCLF_00498","MCIBGAHP_00390",""
"group_2273","","hypothetical protein",558,558,1,1,2764,1,424,"",1058,1058,1058,"CDDPGOFG_02470","KJAFDFOC_04113","MMJCEBPP_00456","DHLDAANJ_03301","KJPJOPGC_00457","ALBBHPCD_00456","JJJDFGFB_00957","PDACKNEK_02122","BILPJOLC_01198","HAJGLMEJ_00202","","POCPDFCE_01864","KIGINCLF_00497","MCIBGAHP_00391",""
"gss","","Bifunctional glutathionylspermidine synthetase/amidase",558,558,1,1,2763,1,423,"",1856,1856,1856,"CDDPGOFG_02469","KJAFDFOC_04112","MMJCEBPP_00457","DHLDAANJ_03300","KJPJOPGC_00458","ALBBHPCD_00457","JJJDFGFB_00956","PDACKNEK_02123","BILPJOLC_01199","HAJGLMEJ_00203","","POCPDFCE_01865","KIGINCLF_00496","MCIBGAHP_00392",""
"yghU","","Disulfide-bond oxidoreductase YghU",558,558,1,1,2762,1,422,"",866,866,866,"CDDPGOFG_02468","KJAFDFOC_04111","MMJCEBPP_00458","DHLDAANJ_03299","KJPJOPGC_00459","ALBBHPCD_00458","JJJDFGFB_00955","PDACKNEK_02124","BILPJOLC_01200","HAJGLMEJ_00204","","POCPDFCE_01866","KIGINCLF_00495","MCIBGAHP_00393",""
"group_2276","","hypothetical protein",558,558,1,1,2761,1,421,"",701,701,701,"CDDPGOFG_02467","KJAFDFOC_04110","MMJCEBPP_00459","DHLDAANJ_03298","KJPJOPGC_00460","ALBBHPCD_00459","JJJDFGFB_00954","PDACKNEK_02125","BILPJOLC_01201","HAJGLMEJ_00205","","POCPDFCE_01867","KIGINCLF_00494","MCIBGAHP_00394",""
"group_2277","","putative protein",558,558,1,1,2760,1,420,"",140,140,140,"CDDPGOFG_02466","KJAFDFOC_04109","MMJCEBPP_00460","DHLDAANJ_03297","KJPJOPGC_00461","ALBBHPCD_00460","JJJDFGFB_00953","PDACKNEK_02126","BILPJOLC_01202","HAJGLMEJ_00206","","POCPDFCE_01868","KIGINCLF_00493","MCIBGAHP_00395",""
"group_2278","","putative protein",558,558,1,1,2759,1,419,"",767,767,767,"CDDPGOFG_02465","KJAFDFOC_04108","MMJCEBPP_00461","DHLDAANJ_03296","KJPJOPGC_00462","ALBBHPCD_00461","JJJDFGFB_00952","PDACKNEK_02127","BILPJOLC_01203","HAJGLMEJ_00207","","POCPDFCE_01869","KIGINCLF_00492","MCIBGAHP_00396",""
"hybG","","Hydrogenase maturation factor HybG",558,558,1,1,2758,1,418,"",248,248,248,"CDDPGOFG_02464","KJAFDFOC_04107","MMJCEBPP_00462","DHLDAANJ_03295","KJPJOPGC_00463","ALBBHPCD_00462","JJJDFGFB_00951","PDACKNEK_02128","BILPJOLC_01204","HAJGLMEJ_00208","","POCPDFCE_01870","KIGINCLF_00491","MCIBGAHP_00397",""
"hybF_1","","Hydrogenase maturation factor HybF",558,558,1,1,2757,1,417,"",341,341,341,"CDDPGOFG_02463","KJAFDFOC_04106","MMJCEBPP_00463","DHLDAANJ_03294","KJPJOPGC_00464","ALBBHPCD_00463","JJJDFGFB_00950","PDACKNEK_02129","BILPJOLC_01205","HAJGLMEJ_00209","","POCPDFCE_01871","KIGINCLF_00490","MCIBGAHP_00398",""
"hybE","","Hydrogenase-2 operon protein HybE",558,558,1,1,2756,1,416,"",488,488,488,"CDDPGOFG_02462","KJAFDFOC_04105","MMJCEBPP_00464","DHLDAANJ_03293","KJPJOPGC_00465","ALBBHPCD_00464","JJJDFGFB_00949","PDACKNEK_02130","BILPJOLC_01206","HAJGLMEJ_00210","","POCPDFCE_01872","KIGINCLF_00489","MCIBGAHP_00399",""
"hybD","","Hydrogenase 2 maturation protease",558,558,1,1,2755,1,415,"",494,494,494,"CDDPGOFG_02461","KJAFDFOC_04104","MMJCEBPP_00465","DHLDAANJ_03292","KJPJOPGC_00466","ALBBHPCD_00465","JJJDFGFB_00948","PDACKNEK_02131","BILPJOLC_01207","HAJGLMEJ_00211","","POCPDFCE_01873","KIGINCLF_00488","MCIBGAHP_00400",""
"hybC","","Hydrogenase-2 large chain",558,558,1,1,2754,1,414,"",1703,1703,1703,"CDDPGOFG_02460","KJAFDFOC_04103","MMJCEBPP_00466","DHLDAANJ_03291","KJPJOPGC_00467","ALBBHPCD_00466","JJJDFGFB_00947","PDACKNEK_02132","BILPJOLC_01208","HAJGLMEJ_00212","","POCPDFCE_01874","KIGINCLF_00487","MCIBGAHP_00401",""
"hybB","","putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit",558,558,1,1,2753,1,413,"",1178,1178,1178,"CDDPGOFG_02459","KJAFDFOC_04102","MMJCEBPP_00467","DHLDAANJ_03290","KJPJOPGC_00468","ALBBHPCD_00467","JJJDFGFB_00946","PDACKNEK_02133","BILPJOLC_01209","HAJGLMEJ_00213","","POCPDFCE_01875","KIGINCLF_00486","MCIBGAHP_00402",""
"fdnH_1","","Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit",558,558,1,1,2752,1,412,"",986,986,986,"CDDPGOFG_02458","KJAFDFOC_04101","MMJCEBPP_00468","DHLDAANJ_03289","KJPJOPGC_00469","ALBBHPCD_00468","JJJDFGFB_00945","PDACKNEK_02134","BILPJOLC_01210","HAJGLMEJ_00214","","POCPDFCE_01876","KIGINCLF_00485","MCIBGAHP_00403",""
"group_2519","","hypothetical protein",558,558,1,1,471,1,218,"",560,560,560,"CDDPGOFG_01326","KJAFDFOC_04650","MMJCEBPP_04604","DHLDAANJ_04555","KJPJOPGC_04691","ALBBHPCD_04602","JJJDFGFB_04636","PDACKNEK_04709","BILPJOLC_04757","HAJGLMEJ_04635","KOJKBHOL_02334","POCPDFCE_04503","KIGINCLF_04650","MCIBGAHP_04711","BIAKFFOC_04645"
"group_2890","","hypothetical protein",558,558,1,1,4288,204,1,"",515,515,515,"CDDPGOFG_02603","KJAFDFOC_00909","MMJCEBPP_00756","DHLDAANJ_02660","KJPJOPGC_01067","ALBBHPCD_01065","JJJDFGFB_01809","PDACKNEK_00814","BILPJOLC_01499","HAJGLMEJ_01314","KOJKBHOL_01206","","KIGINCLF_02168","MCIBGAHP_03263","BIAKFFOC_01989"
"group_3178","","hypothetical protein",558,558,1,1,5655,1,264,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",479,479,479,"CDDPGOFG_03345","KJAFDFOC_02915","MMJCEBPP_03456","DHLDAANJ_04615","KJPJOPGC_03650","ALBBHPCD_03947","JJJDFGFB_03644","PDACKNEK_04186","BILPJOLC_03363","HAJGLMEJ_03910","KOJKBHOL_02767","","KIGINCLF_04645","MCIBGAHP_02369","BIAKFFOC_03761"
"group_6644","","IS3 family transposase ISSty2",558,558,1,1,802,1,551,"",299,299,299,"CDDPGOFG_00639","KJAFDFOC_02881","MMJCEBPP_02986","DHLDAANJ_01386","KJPJOPGC_02991","ALBBHPCD_03008","JJJDFGFB_03143","PDACKNEK_01703","BILPJOLC_03492","HAJGLMEJ_01271","KOJKBHOL_02614","POCPDFCE_01692","KIGINCLF_00958","MCIBGAHP_01987","BIAKFFOC_00230"
"pgdA","","Peptidoglycan deacetylase",558,558,1,1,2771,1,430,"",725,923,922,"CDDPGOFG_02476","KJAFDFOC_04119","MMJCEBPP_00450","DHLDAANJ_03307","KJPJOPGC_00451","ALBBHPCD_00450","JJJDFGFB_00963","PDACKNEK_02116","BILPJOLC_01192","HAJGLMEJ_00196","","POCPDFCE_01858","KIGINCLF_00503","MCIBGAHP_00385",""
"fsr","","Fosmidomycin resistance protein",557,557,1,1,607,42,1,"",1148,1265,1222,"CDDPGOFG_00811","KJAFDFOC_01792","MMJCEBPP_02814","DHLDAANJ_02310","KJPJOPGC_02818","","JJJDFGFB_03315","PDACKNEK_04033","BILPJOLC_04432","HAJGLMEJ_01099","KOJKBHOL_02442","POCPDFCE_02868","KIGINCLF_03662","MCIBGAHP_01817","BIAKFFOC_00058"
"mkaB","","28.1 kDa virulence protein",557,557,1,1,1268,1,1147,"",671,767,766,"CDDPGOFG_04186","KJAFDFOC_03281","","DHLDAANJ_04446","KJPJOPGC_04395","ALBBHPCD_04198","","PDACKNEK_03975","BILPJOLC_04570","HAJGLMEJ_03676","KOJKBHOL_04154","POCPDFCE_01021","KIGINCLF_03889","MCIBGAHP_04241","BIAKFFOC_03530"
"group_233","","hypothetical protein",557,557,1,1,3054,107,2,"",908,908,908,"CDDPGOFG_03228","KJAFDFOC_04234","MMJCEBPP_00042","","KJPJOPGC_00042","ALBBHPCD_00042","JJJDFGFB_01370","PDACKNEK_02471","BILPJOLC_00784","HAJGLMEJ_01773","KOJKBHOL_03235","","KIGINCLF_01267","MCIBGAHP_04624","BIAKFFOC_02952"
"group_2520","","hypothetical protein",557,557,1,1,470,1,219,"",500,500,500,"CDDPGOFG_01325","KJAFDFOC_04651","MMJCEBPP_04603","DHLDAANJ_04554","KJPJOPGC_04692","ALBBHPCD_04601","JJJDFGFB_04635","PDACKNEK_04710","BILPJOLC_04756","HAJGLMEJ_04634","KOJKBHOL_02333","POCPDFCE_04504","KIGINCLF_04649","MCIBGAHP_04710","BIAKFFOC_04644"
"group_2906","","hypothetical protein",557,557,1,1,5909,1,226,"",239,239,239,"CDDPGOFG_01551","KJAFDFOC_00989","MMJCEBPP_03649","DHLDAANJ_01885","KJPJOPGC_03457","ALBBHPCD_03505","JJJDFGFB_03451","PDACKNEK_02787","BILPJOLC_03170","HAJGLMEJ_02053","KOJKBHOL_02960","","KIGINCLF_01457","MCIBGAHP_02562","BIAKFFOC_01947"
"group_3243","","hypothetical protein",557,557,1,1,1267,1,1146,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",212,212,212,"CDDPGOFG_04185","KJAFDFOC_03280","","DHLDAANJ_04447","KJPJOPGC_04396","ALBBHPCD_04199","","PDACKNEK_03974","BILPJOLC_04571","HAJGLMEJ_03677","KOJKBHOL_04153","POCPDFCE_01022","KIGINCLF_03890","MCIBGAHP_04240","BIAKFFOC_03529"
"group_3245","","hypothetical protein",557,557,1,1,1271,1,1150,"",131,131,131,"CDDPGOFG_04717","KJAFDFOC_03284","","DHLDAANJ_04443","KJPJOPGC_04392","ALBBHPCD_04195","","PDACKNEK_03978","BILPJOLC_04567","HAJGLMEJ_03673","KOJKBHOL_04157","POCPDFCE_01018","KIGINCLF_03886","MCIBGAHP_04244","BIAKFFOC_03533"
"rbsR","","Ribose operon repressor",557,557,1,1,1364,98,2,"",707,1001,988,"CDDPGOFG_04578","KJAFDFOC_03228","MMJCEBPP_04385","DHLDAANJ_01520","KJPJOPGC_04324","ALBBHPCD_04128","JJJDFGFB_04262","PDACKNEK_03860","BILPJOLC_04286","HAJGLMEJ_03519","KOJKBHOL_04057","POCPDFCE_03646","KIGINCLF_03293","MCIBGAHP_04188","BIAKFFOC_03445"
"mkaC","","Virulence genes transcriptional activator",556,556,1,1,1270,1,1149,"",395,974,887,"CDDPGOFG_04188","KJAFDFOC_03283","","DHLDAANJ_04444","KJPJOPGC_04393","ALBBHPCD_04196","","PDACKNEK_03977","BILPJOLC_04568","HAJGLMEJ_03674","KOJKBHOL_04156","POCPDFCE_01019","KIGINCLF_03887","MCIBGAHP_04243","BIAKFFOC_03532"
"sopE2","","Guanine nucleotide exchange factor sopE2",556,556,1,1,4739,39,2,"",722,722,722,"CDDPGOFG_01763","KJAFDFOC_03390","MMJCEBPP_01616","DHLDAANJ_04026","KJPJOPGC_01620","ALBBHPCD_01168","JJJDFGFB_00017","PDACKNEK_01891","BILPJOLC_00018","","KOJKBHOL_00729","","","MCIBGAHP_04296","BIAKFFOC_02366"
"group_3244","","hypothetical protein",556,556,1,1,1269,1,1148,"",164,164,164,"CDDPGOFG_04187","KJAFDFOC_03282","","DHLDAANJ_04445","KJPJOPGC_04394","ALBBHPCD_04197","","PDACKNEK_03976","BILPJOLC_04569","HAJGLMEJ_03675","KOJKBHOL_04155","POCPDFCE_01020","KIGINCLF_03888","MCIBGAHP_04242","BIAKFFOC_03531"
"nagZ","","Beta-hexosaminidase",556,556,1,1,5447,130,2,"",716,1025,1024,"CDDPGOFG_01065","KJAFDFOC_02366","MMJCEBPP_03142","","KJPJOPGC_03327","ALBBHPCD_02362","JJJDFGFB_00668","PDACKNEK_01304","BILPJOLC_00663","HAJGLMEJ_02507","KOJKBHOL_00080","POCPDFCE_00460","","MCIBGAHP_02801","BIAKFFOC_00984"
"group_840","","hypothetical protein",556,556,1,1,30,1,397,"",320,440,439,"CDDPGOFG_03981","KJAFDFOC_01684","MMJCEBPP_01575","DHLDAANJ_04268","KJPJOPGC_01181","ALBBHPCD_03304","JJJDFGFB_02317","PDACKNEK_02536","BILPJOLC_02319","HAJGLMEJ_02610","KOJKBHOL_01166","POCPDFCE_04584","KIGINCLF_02298","MCIBGAHP_03871","BIAKFFOC_02119"
"group_1600","","hypothetical protein",555,555,1,1,4594,1,545,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",722,779,778,"CDDPGOFG_01945","KJAFDFOC_02036","MMJCEBPP_01032","DHLDAANJ_04579","KJPJOPGC_00792","ALBBHPCD_00789","JJJDFGFB_01534","PDACKNEK_00537","BILPJOLC_01775","HAJGLMEJ_04573","KOJKBHOL_01481","POCPDFCE_04470","","MCIBGAHP_02949","BIAKFFOC_02343"
"preT","","NAD-dependent dihydropyrimidine dehydrogenase subunit PreT",555,555,1,1,5910,1,227,"",773,1241,1239,"CDDPGOFG_01552","KJAFDFOC_00988","MMJCEBPP_03650","DHLDAANJ_01886","KJPJOPGC_03456","ALBBHPCD_03504","JJJDFGFB_03450","PDACKNEK_02788","BILPJOLC_03169","HAJGLMEJ_02052","KOJKBHOL_02961","","KIGINCLF_01456","MCIBGAHP_02563","BIAKFFOC_01948"
"group_3184","","hypothetical protein",555,555,1,1,5639,1,280,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",557,557,557,"CDDPGOFG_03331","","MMJCEBPP_03442","DHLDAANJ_04557","KJPJOPGC_03665","ALBBHPCD_03933","JJJDFGFB_03659","PDACKNEK_04679","BILPJOLC_03378","HAJGLMEJ_04612","KOJKBHOL_02753","","KIGINCLF_04622","MCIBGAHP_02355","BIAKFFOC_04617"
"group_474","","hypothetical protein",555,555,1,1,4935,33,1,"",1103,1982,1929,"CDDPGOFG_00380","KJAFDFOC_00437","MMJCEBPP_01803","DHLDAANJ_04549","KJPJOPGC_01807","ALBBHPCD_01355","JJJDFGFB_00205","PDACKNEK_02078","BILPJOLC_00205","HAJGLMEJ_02731","KOJKBHOL_00543","POCPDFCE_04506","KIGINCLF_02688","MCIBGAHP_00733","BIAKFFOC_00735"
"leuO_1","","HTH-type transcriptional regulator LeuO",554,554,1,1,31,1,396,"",692,1004,1003,"CDDPGOFG_03982","KJAFDFOC_01685","MMJCEBPP_01574","DHLDAANJ_04269","KJPJOPGC_01182","ALBBHPCD_03305","JJJDFGFB_02316","PDACKNEK_02537","BILPJOLC_02318","HAJGLMEJ_02611","KOJKBHOL_01165","POCPDFCE_04585","KIGINCLF_02299","MCIBGAHP_03870","BIAKFFOC_02120"
"yedK","","SOS response-associated protein YedK",554,554,1,1,4472,1,1008,"",515,626,625,"CDDPGOFG_03425","KJAFDFOC_00745","MMJCEBPP_00921","DHLDAANJ_04606","KJPJOPGC_00903","ALBBHPCD_00901","JJJDFGFB_01645","PDACKNEK_00649","BILPJOLC_01663","HAJGLMEJ_01478","KOJKBHOL_01370","POCPDFCE_04533","KIGINCLF_03195","MCIBGAHP_03060","BIAKFFOC_02230"
"yfdG_1","","Prophage bactoprenol-linked glucose translocase ",554,554,1,1,3955,14,1,"",311,311,311,"CDDPGOFG_00218","KJAFDFOC_02178","MMJCEBPP_02513","","KJPJOPGC_02516","ALBBHPCD_02064","JJJDFGFB_02849","PDACKNEK_01512","BILPJOLC_02974","HAJGLMEJ_00799","KOJKBHOL_02188","","KIGINCLF_00679","MCIBGAHP_01515","BIAKFFOC_00412"
