"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14766433","SRR3037491","SRR8280066","SRR14766463","SRR11101205","SRR8280071","SRR14766430","SRR14766401","SRR14766385","SRR5350414","SRR2911779","SRR1514770","NDSU10","SRR11068404","SRR19317097"
"iucA","","N(2)-citryl-N(6)-acetyl-N(6)-hydroxylysine synthase",1,1,1,1,1029,1,921,"",1724,1724,1724,"","","","","","","","","","","","","","",""
"iucB","","N(6)-hydroxylysine O-acetyltransferase",1,1,1,1,1028,1,922,"",947,947,947,"","","","","","","","","","","","","","",""
"iucC","","Aerobactin synthase",1,1,1,1,1027,1,923,"",1742,1742,1742,"","","","","","","","","","","","","","",""
"iucD","","L-lysine N6-monooxygenase",1,1,1,1,1026,1,924,"",1337,1337,1337,"","","","","","","","","","","","","","",""
"iutA","","Ferric aerobactin receptor",1,1,1,1,1025,1,925,"",2198,2198,2198,"","","","","","","","","","","","","","",""
"group_4241","","IS3 family transposase IS629",1,1,1,1,1023,1,927,"",326,326,326,"","","","","","","","","","","","","","",""
"group_4242","","hypothetical protein",1,1,1,1,1022,1,928,"",584,584,584,"","","","","","","","","","","","","","",""
"group_4243","xerC_3","Tyrosine recombinase XerC",1,1,1,1,1021,1,929,"",362,362,362,"","","","","","","","","","","","","","",""
"group_4244","","hypothetical protein",1,1,1,1,1020,1,930,"",644,644,644,"","","","","","","","","","","","","","",""
"group_4245","","hypothetical protein",1,1,1,1,1019,1,931,"",308,308,308,"","","","","","","","","","","","","","",""
"parM_1","","Plasmid segregation protein ParM",1,1,1,1,1018,1,932,"",980,980,980,"","","","","","","","","","","","","","",""
"group_4247","","hypothetical protein",1,1,1,1,1017,1,933,"",416,416,416,"","","","","","","","","","","","","","",""
"group_4248","umuC_2","Protein UmuC",1,1,1,1,1016,1,934,"",236,236,236,"","","","","","","","","","","","","","",""
"group_4249","umuC_3","Protein UmuC",1,1,1,1,1015,1,935,"",590,590,590,"","","","","","","","","","","","","","",""
"group_4250","","hypothetical protein",1,1,1,1,999,1,953,"",98,98,98,"","","","","","","","","","","","","","",""
"group_4251","","hypothetical protein",1,1,1,1,998,1,952,"",1724,1724,1724,"","","","","","","","","","","","","","",""
"group_4252","","hypothetical protein",1,1,1,1,830,1,749,"",770,770,770,"","","","","","","","","","","","","","",""
"group_4253","","hypothetical protein",1,1,1,1,831,1,748,"",494,494,494,"","","","","","","","","","","","","","",""
"group_4254","","hypothetical protein",1,1,1,1,865,1,754,"",587,587,587,"","","","","","","","","","","","","","",""
"group_4255","","hypothetical protein",1,1,1,1,928,1,840,"",413,413,413,"","","","","","","","","","","","","","",""
"group_4256","","hypothetical protein",1,1,1,1,923,1,839,"",473,473,473,"","","","","","","","","","","","","","",""
"group_4257","","hypothetical protein",1,1,1,1,924,1,756,"",158,158,158,"","","","","","","","","","","","","","",""
"group_4258","","hypothetical protein",1,1,1,1,925,1,757,"",311,311,311,"","","","","","","","","","","","","","",""
"group_4259","","hypothetical protein",1,1,1,1,926,1,758,"",362,362,362,"","","","","","","","","","","","","","",""
"group_4260","traN","Mating pair stabilization protein TraN",1,1,1,1,867,1,759,"",1850,1850,1850,"","","","","","","","","","","","","","",""
"group_4261","","hypothetical protein",1,1,1,1,915,1,821,"",356,356,356,"","","","","","","","","","","","","","",""
"group_4262","","hypothetical protein",1,1,1,1,907,1,822,"",401,401,401,"","","","","","","","","","","","","","",""
"group_4263","","hypothetical protein",1,1,1,1,908,1,823,"",1145,1145,1145,"","","","","","","","","","","","","","",""
"group_4264","traQ","Protein TraQ",1,1,1,1,909,1,824,"",281,281,281,"","","","","","","","","","","","","","",""
"group_4266","","hypothetical protein",1,1,1,1,895,1,819,"",1373,1373,1373,"","","","","","","","","","","","","","",""
"group_4267","","hypothetical protein",1,1,1,1,896,1,768,"",497,497,497,"","","","","","","","","","","","","","",""
"group_4268","","hypothetical protein",1,1,1,1,877,1,810,"",746,746,746,"","","","","","","","","","","","","","",""
"group_4269","","hypothetical protein",1,1,1,1,1040,1,795,"",311,311,311,"","","","","","","","","","","","","","",""
"group_4270","","hypothetical protein",1,1,1,1,1041,1,783,"",287,287,287,"","","","","","","","","","","","","","",""
"group_4271","","hypothetical protein",1,1,1,50,2,411,3,"",1859,1859,1859,"","","","","","","","","","","","","","",""
"group_4272","","hypothetical protein",1,1,1,50,1,411,2,"",1019,1019,1019,"","","","","","","","","","","","","","",""
"group_4273","","IS66 family transposase ISCro1",1,1,1,15,3,233,1,"",1571,1571,1571,"","","","","","","","","","","","","","",""
"group_4274","","hypothetical protein",1,1,1,15,2,233,2,"",347,347,347,"","","","","","","","","","","","","","",""
"group_4275","","hypothetical protein",1,1,1,15,1,233,3,"",647,647,647,"","","","","","","","","","","","","","",""
"group_4276","","putative autotransporter",1,1,1,16,1,234,1,"Investigate",1952,1952,1952,"","","","","","","","","","","","","","",""
"group_4277","","hypothetical protein",1,1,1,9,18,227,16,"",467,467,467,"","","","","","","","","","","","","","",""
"group_4278","","hypothetical protein",1,1,1,11,9,229,7,"",242,242,242,"","","","","","","","","","","","","","",""
"group_4279","","hypothetical protein",1,1,1,1,3384,1,287,"",425,425,425,"","","","","","","","","","","","","","",""
"group_4280","","hypothetical protein",1,1,1,1,4949,310,1,"",137,137,137,"","","","","","","","","","","","","","",""
"group_4282","","hypothetical protein",1,1,1,1,2994,NA,NA,"",551,551,551,"","","","","","","","","","","","","","",""
"gloB_1","","Hydroxyacylglutathione hydrolase",1,1,1,1,129,69,1,"",122,122,122,"","","","","","","","","","","","","","",""
"group_4285","","hypothetical protein",1,1,1,1,2046,307,1,"",464,464,464,"","","","","","","","","","","","","","",""
"group_4286","","hypothetical protein",1,1,1,55,1,305,1,"Investigate",266,266,266,"","","","","","","","","","","","","","",""
"group_4287","","hypothetical protein",1,1,1,54,1,304,1,"Investigate",320,320,320,"","","","","","","","","","","","","","",""
"group_4288","","hypothetical protein",1,1,1,1,5530,2,38,"",113,113,113,"","","","","","","","","","","","","","",""
"group_429","","hypothetical protein",1,1,1,1,5572,2,27,"",536,536,536,"","","","","","","","","","","","","","",""
"group_4290","ydjE_2","Inner membrane metabolite transport protein YdjE",1,1,1,1,3571,531,1,"",791,791,791,"","","","","","","","","","","","","","",""
"group_4291","","hypothetical protein",1,1,1,1,2997,127,2,"",299,299,299,"","","","","","","","","","","","","","",""
"group_4292","","hypothetical protein",1,1,1,1,1123,1,39,"",698,698,698,"","","","","","","","","","","","","","",""
"nicB","","6-hydroxy-3-succinoylpyridine 3-monooxygenase HspA",1,1,1,34,11,280,3,"",647,647,647,"","","","","","","","","","","","","","",""
"group_4298","mzrA","Modulator protein MzrA",1,1,1,1,2669,515,1,"",404,404,404,"","","","","","","","","","","","","","",""
"group_4300","","hypothetical protein",1,1,1,1,3227,NA,NA,"",260,260,260,"","","","","","","","","","","","","","",""
"group_4301","","hypothetical protein",1,1,1,1,2774,1,434,"",143,143,143,"","","","","","","","","","","","","","",""
"group_4302","","hypothetical protein",1,1,1,1,2775,1,435,"",236,236,236,"","","","","","","","","","","","","","",""
"group_4303","","hypothetical protein",1,1,1,1,741,314,1,"",206,206,206,"","","","","","","","","","","","","","",""
"group_4304","glmU","Bifunctional protein GlmU",1,1,1,1,1387,315,1,"",1370,1370,1370,"","","","","","","","","","","","","","",""
"group_4305","","hypothetical protein",1,1,1,1,4450,316,1,"",386,386,386,"","","","","","","","","","","","","","",""
"group_4306","","hypothetical protein",1,1,1,1,2333,313,1,"",575,575,575,"","","","","","","","","","","","","","",""
"group_4307","","hypothetical protein",1,1,1,1,2334,313,2,"",176,176,176,"","","","","","","","","","","","","","",""
"group_4308","","hypothetical protein",1,1,1,1,3599,311,2,"",197,197,197,"","","","","","","","","","","","","","",""
"group_4309","","hypothetical protein",1,1,1,1,3598,311,3,"",377,377,377,"","","","","","","","","","","","","","",""
"group_4310","","hypothetical protein",1,1,1,1,3597,311,1,"",368,368,368,"","","","","","","","","","","","","","",""
"group_4311","","hypothetical protein",1,1,1,1,5973,317,1,"",1286,1286,1286,"","","","","","","","","","","","","","",""
"group_4312","","hypothetical protein",1,1,1,65,1,312,2,"Investigate",146,146,146,"","","","","","","","","","","","","","",""
"group_4313","","hypothetical protein",1,1,1,65,2,312,1,"Investigate",266,266,266,"","","","","","","","","","","","","","",""
"group_4314","","hypothetical protein",1,1,1,1,464,1,129,"",353,353,353,"","","","","","","","","","","","","","",""
"group_4317","","hypothetical protein",1,1,1,1,3000,341,2,"",722,722,722,"","","","","","","","","","","","","","",""
"group_4318","","hypothetical protein",1,1,1,1,3859,NA,NA,"",254,254,254,"","","","","","","","","","","","","","",""
"group_4319","","hypothetical protein",1,1,1,1,1287,1,691,"",1292,1292,1292,"","","","","","","","","","","","","","",""
"group_4320","","hypothetical protein",1,1,1,69,1,496,54,"",584,584,584,"","","","","","","","","","","","","","",""
"group_4321","","hypothetical protein",1,1,1,69,2,496,53,"",512,512,512,"","","","","","","","","","","","","","",""
"group_4322","","hypothetical protein",1,1,1,69,3,496,52,"",302,302,302,"","","","","","","","","","","","","","",""
"group_4323","","hypothetical protein",1,1,1,69,4,496,51,"",695,695,695,"","","","","","","","","","","","","","",""
"group_4324","","hypothetical protein",1,1,1,69,5,496,50,"",272,272,272,"","","","","","","","","","","","","","",""
"group_4325","","hypothetical protein",1,1,1,69,6,496,49,"",290,290,290,"","","","","","","","","","","","","","",""
"group_4326","","hypothetical protein",1,1,1,69,7,496,48,"",518,518,518,"","","","","","","","","","","","","","",""
"group_4327","","hypothetical protein",1,1,1,69,54,496,47,"",320,320,320,"","","","","","","","","","","","","","",""
"group_4328","","hypothetical protein",1,1,1,69,53,496,46,"",317,317,317,"","","","","","","","","","","","","","",""
"group_4329","","hypothetical protein",1,1,1,69,52,496,45,"",362,362,362,"","","","","","","","","","","","","","",""
"group_4330","","hypothetical protein",1,1,1,69,51,496,44,"",368,368,368,"","","","","","","","","","","","","","",""
"group_4331","","hypothetical protein",1,1,1,69,50,496,43,"",2912,2912,2912,"","","","","","","","","","","","","","",""
"group_4332","","hypothetical protein",1,1,1,69,49,496,42,"",1946,1946,1946,"","","","","","","","","","","","","","",""
"group_4333","","hypothetical protein",1,1,1,69,48,496,41,"",284,284,284,"","","","","","","","","","","","","","",""
"group_4334","","hypothetical protein",1,1,1,69,47,496,40,"",230,230,230,"","","","","","","","","","","","","","",""
"group_4335","","hypothetical protein",1,1,1,69,46,496,39,"",515,515,515,"","","","","","","","","","","","","","",""
"group_4336","","hypothetical protein",1,1,1,69,45,496,38,"",476,476,476,"","","","","","","","","","","","","","",""
"group_4337","","hypothetical protein",1,1,1,69,44,496,37,"",254,254,254,"","","","","","","","","","","","","","",""
"group_4338","","hypothetical protein",1,1,1,69,43,496,36,"",1070,1070,1070,"","","","","","","","","","","","","","",""
"group_4339","","hypothetical protein",1,1,1,69,42,496,35,"",704,704,704,"","","","","","","","","","","","","","",""
"group_4340","","hypothetical protein",1,1,1,69,41,496,34,"",458,458,458,"","","","","","","","","","","","","","",""
"group_4341","","hypothetical protein",1,1,1,69,40,496,33,"",314,314,314,"","","","","","","","","","","","","","",""
"dpnM","","Modification methylase DpnIIA",1,1,1,69,39,496,32,"",911,911,911,"","","","","","","","","","","","","","",""
"group_4343","","hypothetical protein",1,1,1,69,38,496,31,"",422,422,422,"","","","","","","","","","","","","","",""
"group_4344","","hypothetical protein",1,1,1,69,37,496,30,"",413,413,413,"","","","","","","","","","","","","","",""
"group_4345","","hypothetical protein",1,1,1,69,36,496,29,"",506,506,506,"","","","","","","","","","","","","","",""
"group_4346","","hypothetical protein",1,1,1,69,35,496,28,"",2126,2126,2126,"","","","","","","","","","","","","","",""
"group_4347","","hypothetical protein",1,1,1,69,34,496,27,"",578,578,578,"","","","","","","","","","","","","","",""
"group_4348","","hypothetical protein",1,1,1,69,33,496,26,"",1967,1967,1967,"","","","","","","","","","","","","","",""
"group_4349","","hypothetical protein",1,1,1,69,32,496,25,"",365,365,365,"","","","","","","","","","","","","","",""
"group_4350","","hypothetical protein",1,1,1,69,31,496,24,"",629,629,629,"","","","","","","","","","","","","","",""
"group_4351","","hypothetical protein",1,1,1,69,30,496,23,"",1895,1895,1895,"","","","","","","","","","","","","","",""
"group_4352","","hypothetical protein",1,1,1,69,29,496,22,"",647,647,647,"","","","","","","","","","","","","","",""
"group_4353","","hypothetical protein",1,1,1,69,28,496,21,"",1181,1181,1181,"","","","","","","","","","","","","","",""
"group_4354","","hypothetical protein",1,1,1,69,27,496,20,"",287,287,287,"","","","","","","","","","","","","","",""
"group_4355","","hypothetical protein",1,1,1,69,26,496,19,"",569,569,569,"","","","","","","","","","","","","","",""
"group_4356","","hypothetical protein",1,1,1,69,25,496,18,"",2222,2222,2222,"","","","","","","","","","","","","","",""
"group_4357","","hypothetical protein",1,1,1,69,24,496,17,"",545,545,545,"","","","","","","","","","","","","","",""
"group_4358","","hypothetical protein",1,1,1,69,23,496,16,"",482,482,482,"","","","","","","","","","","","","","",""
"group_4359","","hypothetical protein",1,1,1,69,22,496,15,"",488,488,488,"","","","","","","","","","","","","","",""
"group_4360","hns_2","DNA-binding protein H-NS",1,1,1,69,21,496,14,"",446,446,446,"","","","","","","","","","","","","","",""
"group_4361","","hypothetical protein",1,1,1,69,20,496,13,"",266,266,266,"","","","","","","","","","","","","","",""
"group_4362","","hypothetical protein",1,1,1,69,19,496,12,"",539,539,539,"","","","","","","","","","","","","","",""
"group_4363","","hypothetical protein",1,1,1,69,18,496,11,"",557,557,557,"","","","","","","","","","","","","","",""
"group_4364","","hypothetical protein",1,1,1,69,17,496,10,"",296,296,296,"","","","","","","","","","","","","","",""
"group_4365","","hypothetical protein",1,1,1,69,16,496,9,"",122,122,122,"","","","","","","","","","","","","","",""
"group_4366","","hypothetical protein",1,1,1,69,15,496,8,"",293,293,293,"","","","","","","","","","","","","","",""
"group_4367","","hypothetical protein",1,1,1,69,14,496,7,"",422,422,422,"","","","","","","","","","","","","","",""
"group_4368","","hypothetical protein",1,1,1,69,13,496,6,"",311,311,311,"","","","","","","","","","","","","","",""
"group_4369","","hypothetical protein",1,1,1,69,12,496,5,"",209,209,209,"","","","","","","","","","","","","","",""
"group_437","","hypothetical protein",1,1,1,1,1147,1,1027,"",251,251,251,"","","","","","","","","","","","","","",""
"group_4370","","hypothetical protein",1,1,1,69,11,496,4,"",527,527,527,"","","","","","","","","","","","","","",""
"group_4371","","hypothetical protein",1,1,1,69,10,496,3,"",203,203,203,"","","","","","","","","","","","","","",""
"yafQ_2","","mRNA interferase toxin YafQ",1,1,1,69,9,496,2,"",275,275,275,"","","","","","","","","","","","","","",""
"dinJ_2","","Antitoxin DinJ",1,1,1,69,8,496,1,"",260,260,260,"","","","","","","","","","","","","","",""
"group_4374","","hypothetical protein",1,1,1,1,5558,2,105,"",194,194,194,"","","","","","","","","","","","","","",""
"group_4375","","hypothetical protein",1,1,1,1,1702,431,1,"",791,791,791,"","","","","","","","","","","","","","",""
